src_id,tgt_id,securebert_score,predicted_rel
5.8-1,5.5.1-1,0.9318,EQUIVALENCE
5.3-5,5.1.2-1,0.9318,EQUIVALENCE
5.4-1,5.1.3-1,0.9318,EQUIVALENCE
5.5-4,5.2.4-1.2,0.9318,EQUIVALENCE
5.3-6A,5.5.1-1,0.9318,EQUIVALENCE
5.6-8,5.2.3-2.2,0.9318,EQUIVALENCE
5.6-5,5.2.3-2.1,0.9318,EQUIVALENCE
5.0-1,5.1.4-2,0.9317,EQUIVALENCE
5.9-1,5.2.3-1,0.9317,EQUIVALENCE
5.3-12,5.2.5-1,0.9317,EQUIVALENCE
5.3-6B,5.2.1-4.2,0.9317,EQUIVALENCE
5.6-9,5.1.2-5.1,0.9317,EQUIVALENCE
5.12-3,5.1.2-7,0.9316,EQUIVALENCE
5.4-2,5.1.2-1,0.9316,EQUIVALENCE
5.4-2,5.1.1-2,0.9316,EQUIVALENCE
5.3-13,5.1.3-1.2,0.9316,EQUIVALENCE
5.3-6A,5.2.1-3.1,0.9316,EQUIVALENCE
5.3-4B,5.1.4-2,0.9316,EQUIVALENCE
5.6-4A,5.2.4-2,0.9316,EQUIVALENCE
5.3-15A,5.1.1-2,0.9316,EQUIVALENCE
5.2-1,5.1.3-1,0.9316,EQUIVALENCE
5.9-2,5.1.1-2,0.9316,EQUIVALENCE
5.1-2,5.1.4-2,0.9316,EQUIVALENCE
5.3-5,5.2.2-5,0.9316,EQUIVALENCE
5.9-2,5.4.1-1,0.9315,EQUIVALENCE
5.6-8,5.1.1-2.2,0.9315,EQUIVALENCE
5.6-4A,5.2.4-3,0.9315,EQUIVALENCE
5.4-4,5.4.1-2,0.9315,EQUIVALENCE
5.3-6A,5.2.1-4,0.9315,EQUIVALENCE
5.5-5,5.2.3-4,0.9315,EQUIVALENCE
5.4-1,5.2.4-1.1,0.9315,EQUIVALENCE
5.4-1,5.1.2-6,0.9315,EQUIVALENCE
5.4-1,5.1.3-4,0.9315,EQUIVALENCE
5.3-15A,5.1.4-4,0.9315,EQUIVALENCE
5.6-8,5.2.5-3,0.9314,EQUIVALENCE
5.8-1,5.1.3-1,0.9314,EQUIVALENCE
5.1-3,5.2.2-6,0.9314,EQUIVALENCE
5.7-2,5.2.2-6,0.9314,EQUIVALENCE
5.3-7,5.2.5-2,0.9314,EQUIVALENCE
5.12-2,5.2.2-5,0.9314,EQUIVALENCE
5.3-11,5.4.2-4,0.9314,EQUIVALENCE
5.2-1,5.1.4-1,0.9314,EQUIVALENCE
5.12-3,5.4.1-1.1,0.9314,EQUIVALENCE
5.3-13,5.2.3-4,0.9314,EQUIVALENCE
5.2-1,5.2.3-2.2,0.9314,EQUIVALENCE
5.6-5,5.1.4-1,0.9314,EQUIVALENCE
5.3-6A,5.2.1-2,0.9313,EQUIVALENCE
5.11-1,5.4.1-2,0.9313,EQUIVALENCE
5.6-4B,5.2.3-2,0.9313,EQUIVALENCE
5.3-12,5.2.1-3.1,0.9313,EQUIVALENCE
5.3-7,5.2.5-2.1,0.9313,EQUIVALENCE
5.5-4,5.2.4-1,0.9313,EQUIVALENCE
5.4-2,5.2.5-1,0.9313,EQUIVALENCE
5.3-11,5.1.2-3,0.9313,EQUIVALENCE
5.6-5,5.4.2-4,0.9313,EQUIVALENCE
5.3-2,5.1.3-2,0.9313,EQUIVALENCE
5.6-8,5.4.1-1,0.9313,EQUIVALENCE
5.3-6B,5.2.3-3,0.9313,EQUIVALENCE
5.1-1,5.2.3-2.1,0.9313,EQUIVALENCE
5.5-6,5.4.1-2,0.9313,EQUIVALENCE
5.1-1,5.1.1-1,0.9313,EQUIVALENCE
5.12-1,5.4.1-1.1,0.9312,EQUIVALENCE
5.6-7,5.1.3-1,0.9312,EQUIVALENCE
5.1-5,5.2.1-2,0.9312,EQUIVALENCE
5.8-3,5.4.1-3,0.9312,EQUIVALENCE
5.3-7,5.2.2-1,0.9312,EQUIVALENCE
5.3-2,5.1.4-1,0.9312,EQUIVALENCE
5.9-3,5.2.3-1,0.9312,EQUIVALENCE
5.2-2,5.2.3-2.2,0.9312,EQUIVALENCE
5.2-1,5.5.1-1,0.9312,EQUIVALENCE
5.6-2,5.1.4-1,0.9312,EQUIVALENCE
5.2-1,5.1.3-1.3,0.9311,EQUIVALENCE
5.3-9,5.4.2-1,0.9311,EQUIVALENCE
5.8-1,5.1.3-2,0.9311,EQUIVALENCE
5.1-2A,5.1.2-1,0.9311,EQUIVALENCE
5.12-1,5.1.1-2.1,0.9311,EQUIVALENCE
5.6-5,5.5.1-1,0.9311,EQUIVALENCE
5.6-3,5.1.1-1,0.9311,EQUIVALENCE
5.6-6,5.1.4-3,0.9311,EQUIVALENCE
5.6-4B,5.2.1-4,0.9311,EQUIVALENCE
5.1-2,5.2.4-1,0.9311,EQUIVALENCE
5.3-4B,5.2.2-5,0.9311,EQUIVALENCE
5.3-4B,5.2.4-1.2,0.9311,EQUIVALENCE
5.8-2,5.2.1-1,0.9311,EQUIVALENCE
5.12-3,5.1.2-5.1,0.931,EQUIVALENCE
5.3-14,5.1.2-5.1,0.931,EQUIVALENCE
5.4-2,5.4.1-1.1,0.931,EQUIVALENCE
5.4-2,5.2.1-4,0.931,EQUIVALENCE
5.6-6,5.2.2-2,0.931,EQUIVALENCE
5.3-14,5.1.4-4,0.931,EQUIVALENCE
5.4-1,5.2.1-2,0.931,EQUIVALENCE
5.3-6A,5.1.2-1,0.931,EQUIVALENCE
5.3-9,5.4.1-1.1,0.931,EQUIVALENCE
5.6-6,5.2.5-4,0.931,EQUIVALENCE
5.3-16,5.1.4-4,0.931,EQUIVALENCE
5.3-9,5.2.3-2.2,0.931,EQUIVALENCE
5.10-1,5.1.2-2,0.931,EQUIVALENCE
5.3-15B,5.2.5-2,0.931,EQUIVALENCE
5.7-1,5.2.4-3,0.931,EQUIVALENCE
5.6-4B,5.2.3-3,0.931,EQUIVALENCE
5.12-1,5.1.3-1.1,0.931,EQUIVALENCE
5.3-2,5.3.1-1,0.931,EQUIVALENCE
5.9-2,5.2.3-3,0.931,EQUIVALENCE
5.3-1,5.1.4-2,0.9309,EQUIVALENCE
5.3-3,5.2.4-1.2,0.9309,EQUIVALENCE
5.1-2A,5.1.4-2,0.9309,EQUIVALENCE
5.5-1,5.1.4-5,0.9309,EQUIVALENCE
5.3-13,5.1.1-1.1,0.9309,EQUIVALENCE
5.9-3,5.2.4-1.2,0.9309,EQUIVALENCE
5.1-5,5.2.5-3,0.9309,EQUIVALENCE
5.3-11,5.2.3-2.1,0.9309,EQUIVALENCE
5.3-11,5.2.2-4,0.9309,EQUIVALENCE
5.11-3,5.1.1-2.1,0.9309,EQUIVALENCE
5.3-11,5.2.4-1.2,0.9308,EQUIVALENCE
5.3-12,5.1.3-1,0.9308,EQUIVALENCE
5.4-1,5.1.4-1,0.9308,EQUIVALENCE
5.3-2,5.4.2-4,0.9308,EQUIVALENCE
5.6-6,5.2.1-3.1,0.9308,EQUIVALENCE
5.5-6,5.2.3-2.2,0.9308,EQUIVALENCE
5.4-1,5.1.1-2,0.9308,EQUIVALENCE
5.6-4B,5.2.5-3,0.9308,EQUIVALENCE
5.6-1,5.4.2-3,0.9308,EQUIVALENCE
5.7-1,5.1.2-4,0.9308,EQUIVALENCE
5.12-1,5.2.1-4,0.9308,EQUIVALENCE
5.12-1,5.2.1-3.1,0.9308,EQUIVALENCE
5.6-5,5.2.1-4,0.9308,EQUIVALENCE
5.6-2,5.1.2-2,0.9307,EQUIVALENCE
5.6-6,5.2.3-2.1,0.9307,EQUIVALENCE
5.11-1,5.1.2-4,0.9307,EQUIVALENCE
5.2-1,5.1.2-7,0.9307,EQUIVALENCE
5.3-15B,5.3.1-1,0.9307,EQUIVALENCE
5.6-8,5.2.3-1,0.9307,EQUIVALENCE
5.12-2,5.1.1-1.1,0.9307,EQUIVALENCE
5.5-4,5.2.3-3,0.9307,EQUIVALENCE
5.3-11,5.2.4-3,0.9307,EQUIVALENCE
5.12-1,5.1.4-2,0.9307,EQUIVALENCE
5.3-10,5.2.3-2.2,0.9307,EQUIVALENCE
5.8-1,5.2.5-4,0.9307,EQUIVALENCE
5.2-2,5.1.2-7,0.9307,EQUIVALENCE
5.9-1,5.2.3-2,0.9307,EQUIVALENCE
5.13-1B,5.4.1-2,0.9307,EQUIVALENCE
5.3-10,5.1.4-1,0.9307,EQUIVALENCE
5.3-6A,5.2.3-2.2,0.9307,EQUIVALENCE
5.11-4,5.1.4-5,0.9307,EQUIVALENCE
5.3-2,5.4.2-1,0.9307,EQUIVALENCE
5.11-1,5.2.1-3.1,0.9307,EQUIVALENCE
5.3-11,5.1.4-1,0.9307,EQUIVALENCE
5.9-3,5.2.1-3,0.9307,EQUIVALENCE
5.3-15A,5.4.2-1,0.9307,EQUIVALENCE
5.4-2,5.1.3-1,0.9307,EQUIVALENCE
5.3-15B,5.2.1-4,0.9307,EQUIVALENCE
5.6-7,5.2.4-1.1,0.9306,EQUIVALENCE
5.9-2,5.1.2-2,0.9306,EQUIVALENCE
5.1-1,5.4.1-2,0.9306,EQUIVALENCE
5.1-1,5.4.2-3,0.9306,EQUIVALENCE
5.4-1,5.2.4-1,0.9306,EQUIVALENCE
5.11-1,5.2.1-4,0.9306,EQUIVALENCE
5.3-10,5.2.2-1,0.9306,EQUIVALENCE
5.11-3,5.1.3-1.1,0.9306,EQUIVALENCE
5.6-8,5.1.4-5,0.9305,EQUIVALENCE
5.3-2,5.2.5-4.1,0.9305,EQUIVALENCE
5.7-1,5.2.5-1,0.9305,EQUIVALENCE
5.13-1B,5.5.1-2,0.9305,EQUIVALENCE
5.12-3,5.1.3-1.3,0.9305,EQUIVALENCE
5.3-15A,5.2.3-1,0.9305,EQUIVALENCE
5.3-12,5.2.5-3,0.9305,EQUIVALENCE
5.1-3,5.4.1-2,0.9305,EQUIVALENCE
5.3-15B,5.1.2-3,0.9305,EQUIVALENCE
5.10-1,5.2.4-1,0.9305,EQUIVALENCE
5.5-3,5.2.1-4.1,0.9305,EQUIVALENCE
5.11-1,5.2.1-2,0.9305,EQUIVALENCE
5.3-10,5.2.3-1,0.9305,EQUIVALENCE
5.3-16,5.3.1-3,0.9304,EQUIVALENCE
5.11-3,5.1.2-4,0.9304,EQUIVALENCE
5.4-4,5.2.5-3,0.9304,EQUIVALENCE
5.3-2,5.1.2-2,0.9304,EQUIVALENCE
5.6-4B,5.2.4-1.2,0.9304,EQUIVALENCE
5.3-7,5.1.2-6,0.9304,EQUIVALENCE
5.1-3,5.1.2-5.1,0.9304,EQUIVALENCE
5.10-1,5.2.4-3,0.9304,EQUIVALENCE
5.6-2,5.4.2-2,0.9304,EQUIVALENCE
5.3-15A,5.1.2-3,0.9304,EQUIVALENCE
5.1-1,5.1.2-1.1,0.9304,EQUIVALENCE
5.1-1,5.1.2-5.1,0.9304,EQUIVALENCE
5.3-15B,5.1.2-6,0.9304,EQUIVALENCE
5.11-2,5.2.1-4,0.9303,EQUIVALENCE
5.11-2,5.4.2-2,0.9303,EQUIVALENCE
5.4-4,5.2.1-1,0.9303,EQUIVALENCE
5.11-2,5.2.4-1.2,0.9303,EQUIVALENCE
5.3-13,5.4.1-2,0.9303,EQUIVALENCE
5.3-5,5.1.2-5.1,0.9303,EQUIVALENCE
5.2-1,5.2.1-2,0.9303,EQUIVALENCE
5.3-11,5.1.4-2,0.9303,EQUIVALENCE
5.5-4,5.2.4-2.1,0.9303,EQUIVALENCE
5.6-1,5.4.1-1,0.9303,EQUIVALENCE
5.11-1,5.1.3-1,0.9303,EQUIVALENCE
5.3-4B,5.4.1-3,0.9302,EQUIVALENCE
5.4-2,5.1.4-3,0.9302,EQUIVALENCE
5.6-6,5.1.3-2,0.9302,EQUIVALENCE
5.10-1,5.3.1-2.2,0.9302,EQUIVALENCE
5.6-4B,5.1.3-2,0.9302,EQUIVALENCE
5.3-6A,5.4.2-1,0.9302,EQUIVALENCE
5.11-4,5.2.1-4.2,0.9302,EQUIVALENCE
5.3-4A,5.1.4-3,0.9302,EQUIVALENCE
5.1-1,5.4.1-1,0.9302,EQUIVALENCE
5.5-1,5.2.2-4,0.9302,EQUIVALENCE
5.6-6,5.1.2-1.1,0.9302,EQUIVALENCE
5.9-3,5.2.4-2,0.9302,EQUIVALENCE
5.6-5,5.4.1-1,0.9302,EQUIVALENCE
5.5-4,5.4.2-1,0.9301,EQUIVALENCE
5.2-2,5.2.4-1.2,0.9301,EQUIVALENCE
5.6-4B,5.3.1-2,0.9301,EQUIVALENCE
5.6-2,5.1.3-3,0.9301,EQUIVALENCE
5.3-4A,5.2.3-3,0.9301,EQUIVALENCE
5.6-7,5.2.3-2.1,0.9301,EQUIVALENCE
5.8-1,5.1.2-2,0.9301,EQUIVALENCE
5.6-3,5.2.1-3.1,0.9301,EQUIVALENCE
5.3-5,5.2.4-2,0.9301,EQUIVALENCE
5.4-2,5.2.4-1.2,0.9301,EQUIVALENCE
5.1-5,5.2.2-6,0.93,EQUIVALENCE
5.5-4,5.2.5-3,0.93,EQUIVALENCE
5.3-15A,5.1.4-3,0.93,EQUIVALENCE
5.3-2,5.1.3-1,0.93,EQUIVALENCE
5.3-14,5.4.2-2,0.93,EQUIVALENCE
5.3-15B,5.2.4-2,0.93,EQUIVALENCE
5.1-2,5.4.2-1,0.93,EQUIVALENCE
5.10-1,5.1.1-2.1,0.93,EQUIVALENCE
5.3-2,5.2.5-4,0.93,EQUIVALENCE
5.7-1,5.1.3-3,0.93,EQUIVALENCE
5.5-8,5.2.2-6,0.93,EQUIVALENCE
5.3-5,5.2.4-2.1,0.93,EQUIVALENCE
5.3-10,5.3.1-3,0.93,EQUIVALENCE
5.12-3,5.1.4-2,0.93,EQUIVALENCE
5.12-3,5.4.2-2,0.93,EQUIVALENCE
5.8-2,5.4.1-3,0.9299,EQUIVALENCE
5.3-9,5.1.2-2,0.9299,EQUIVALENCE
5.2-1,5.2.5-4,0.9299,EQUIVALENCE
5.3-13,5.5.1-1,0.9299,EQUIVALENCE
5.6-5,5.1.3-1,0.9299,EQUIVALENCE
5.6-5,5.1.3-3,0.9299,EQUIVALENCE
5.3-4A,5.3.1-2,0.9299,EQUIVALENCE
5.11-3,5.2.4-1.2,0.9299,EQUIVALENCE
5.1-2,5.2.5-3,0.9299,EQUIVALENCE
5.5-8,5.1.1-1.1,0.9299,EQUIVALENCE
5.3-16,5.1.4-3,0.9299,EQUIVALENCE
5.3-16,5.2.4-2,0.9299,EQUIVALENCE
5.6-5,5.1.3-4,0.9299,EQUIVALENCE
5.1-2A,5.1.3-1,0.9299,EQUIVALENCE
5.3-10,5.4.2-4,0.9298,EQUIVALENCE
5.1-2,5.1.3-1.3,0.9298,EQUIVALENCE
5.3-2,5.2.1-2,0.9298,EQUIVALENCE
5.1-2,5.1.1-1.1,0.9298,EQUIVALENCE
5.3-15B,5.2.4-1.1,0.9298,EQUIVALENCE
5.1-1,5.2.4-1,0.9298,EQUIVALENCE
5.6-7,5.2.5-4,0.9298,EQUIVALENCE
5.1-2A,5.1.2-4,0.9298,EQUIVALENCE
5.8-3,5.1.1-2.1,0.9298,EQUIVALENCE
5.12-2,5.1.4-5,0.9298,EQUIVALENCE
5.12-2,5.1.1-2.2,0.9298,EQUIVALENCE
5.6-4B,5.2.4-2.1,0.9298,EQUIVALENCE
5.3-3,5.1.1-2.1,0.9298,EQUIVALENCE
5.11-3,5.1.1-1.1,0.9298,EQUIVALENCE
5.3-4B,5.1.1-1,0.9297,EQUIVALENCE
5.3-13,5.2.5-3,0.9297,EQUIVALENCE
5.4-4,5.1.4-1,0.9297,EQUIVALENCE
5.3-12,5.1.3-1.3,0.9297,EQUIVALENCE
5.11-4,5.1.2-1,0.9297,EQUIVALENCE
5.3-5,5.2.2-1,0.9297,EQUIVALENCE
5.1-5,5.1.3-3,0.9297,EQUIVALENCE
5.3-10,5.1.1-1,0.9297,EQUIVALENCE
5.3-7,5.2.5-4,0.9297,EQUIVALENCE
5.10-1,5.1.1-2,0.9297,EQUIVALENCE
5.6-1,5.1.2-4,0.9296,EQUIVALENCE
5.1-2A,5.2.1-2,0.9296,EQUIVALENCE
5.12-1,5.4.2-2,0.9296,EQUIVALENCE
5.7-2,5.1.2-6,0.9296,EQUIVALENCE
5.4-3,5.2.5-3,0.9296,EQUIVALENCE
5.12-1,5.1.2-1,0.9296,EQUIVALENCE
5.1-1,5.2.2-1,0.9296,EQUIVALENCE
5.3-6A,5.4.1-2,0.9296,EQUIVALENCE
5.3-11,5.1.4-4,0.9296,EQUIVALENCE
5.6-7,5.2.5-3,0.9296,EQUIVALENCE
5.7-1,5.1.4-2,0.9296,EQUIVALENCE
5.11-4,5.2.1-3,0.9296,EQUIVALENCE
5.9-2,5.2.1-1,0.9296,EQUIVALENCE
5.4-1,5.3.1-1,0.9296,EQUIVALENCE
5.5-5,5.2.2-5,0.9296,EQUIVALENCE
5.5-1,5.2.1-1,0.9296,EQUIVALENCE
5.13-1A,5.2.1-3.1,0.9295,EQUIVALENCE
5.13-1B,5.1.1-1,0.9295,EQUIVALENCE
5.4-2,5.2.4-1.1,0.9295,EQUIVALENCE
5.1-2A,5.4.1-2,0.9295,EQUIVALENCE
5.3-3,5.4.1-3,0.9295,EQUIVALENCE
5.5-8,5.2.2-5,0.9295,EQUIVALENCE
5.11-4,5.1.4-2,0.9295,EQUIVALENCE
5.5-1,5.1.2-5,0.9295,EQUIVALENCE
5.9-1,5.1.1-2.1,0.9295,EQUIVALENCE
5.3-16,5.1.1-2,0.9295,EQUIVALENCE
5.6-9,5.1.3-3,0.9295,EQUIVALENCE
5.7-2,5.5.1-1,0.9295,EQUIVALENCE
5.5-4,5.1.3-2,0.9295,EQUIVALENCE
5.5-5,5.1.1-2.1,0.9295,EQUIVALENCE
5.2-1,5.4.1-2,0.9294,EQUIVALENCE
5.6-6,5.4.1-2,0.9294,EQUIVALENCE
5.9-3,5.4.2-2,0.9294,EQUIVALENCE
5.5-4,5.1.4-3,0.9294,EQUIVALENCE
5.9-2,5.1.2-4,0.9294,EQUIVALENCE
5.3-4B,5.1.2-7,0.9294,EQUIVALENCE
5.1-2A,5.4.2-2,0.9294,EQUIVALENCE
5.6-6,5.1.2-4,0.9294,EQUIVALENCE
5.5-4,5.2.2-6,0.9294,EQUIVALENCE
5.9-3,5.1.2-5.1,0.9294,EQUIVALENCE
5.3-3,5.4.2-1,0.9294,EQUIVALENCE
5.3-1,5.4.2-2,0.9294,EQUIVALENCE
5.6-3,5.1.4-5,0.9294,EQUIVALENCE
5.6-4B,5.2.2-6,0.9294,EQUIVALENCE
5.8-2,5.1.4-2,0.9294,EQUIVALENCE
5.6-1,5.2.5-3,0.9294,EQUIVALENCE
5.8-1,5.1.1-1,0.9293,EQUIVALENCE
5.3-9,5.4.2-2,0.9293,EQUIVALENCE
5.3-2,5.1.3-3,0.9293,EQUIVALENCE
5.5-4,5.1.2-1,0.9293,EQUIVALENCE
5.3-11,5.2.5-4,0.9293,EQUIVALENCE
5.3-15B,5.1.1-2,0.9293,EQUIVALENCE
5.6-5,5.2.4-2,0.9293,EQUIVALENCE
5.11-2,5.2.1-3.1,0.9293,EQUIVALENCE
5.13-1B,5.1.2-5.1,0.9293,EQUIVALENCE
5.4-3,5.1.2-1,0.9293,EQUIVALENCE
5.5-3,5.1.4-1,0.9293,EQUIVALENCE
5.4-2,5.2.3-2.1,0.9293,EQUIVALENCE
5.9-3,5.1.1-1.1,0.9292,EQUIVALENCE
5.3-12,5.2.4-2,0.9292,EQUIVALENCE
5.2-1,5.2.1-4.2,0.9292,EQUIVALENCE
5.3-7,5.2.2-5,0.9292,EQUIVALENCE
5.2-3,5.1.3-1.3,0.9292,EQUIVALENCE
5.1-1,5.1.1-1.1,0.9292,EQUIVALENCE
5.6-7,5.2.5-2.1,0.9292,EQUIVALENCE
5.6-7,5.1.2-1,0.9292,EQUIVALENCE
5.1-1,5.4.2-1,0.9292,EQUIVALENCE
5.6-8,5.4.1-3,0.9292,EQUIVALENCE
5.3-5,5.2.2-3,0.9292,EQUIVALENCE
5.3-13,5.4.2-1,0.9291,EQUIVALENCE
5.6-7,5.1.4-3,0.9291,EQUIVALENCE
5.3-11,5.2.5-4.1,0.9291,EQUIVALENCE
5.5-5,5.2.5-2.1,0.9291,EQUIVALENCE
5.5-5,5.2.5-2,0.9291,EQUIVALENCE
5.3-15B,5.4.2-1,0.9291,EQUIVALENCE
5.4-1,5.1.1-1,0.9291,EQUIVALENCE
5.3-10,5.4.2-3,0.9291,EQUIVALENCE
5.9-1,5.2.4-2.1,0.9291,EQUIVALENCE
5.1-5,5.1.1-1,0.9291,EQUIVALENCE
5.3-1,5.1.1-2.1,0.9291,EQUIVALENCE
5.3-15A,5.2.4-1.1,0.9291,EQUIVALENCE
5.8-1,5.1.3-4,0.929,EQUIVALENCE
5.4-3,5.1.1-2,0.929,EQUIVALENCE
5.5-5,5.1.1-1.1,0.929,EQUIVALENCE
5.6-1,5.2.4-1,0.929,EQUIVALENCE
5.7-2,5.3.1-2,0.929,EQUIVALENCE
5.1-3,5.4.1-1,0.929,EQUIVALENCE
5.2-2,5.1.4-2,0.929,EQUIVALENCE
5.9-2,5.1.3-1.3,0.929,EQUIVALENCE
5.3-1,5.2.4-2,0.929,EQUIVALENCE
5.6-6,5.1.2-3,0.929,EQUIVALENCE
5.1-5,5.2.3-2.2,0.929,EQUIVALENCE
5.2-1,5.1.4-5,0.929,EQUIVALENCE
5.3-2,5.3.1-3,0.929,EQUIVALENCE
5.6-5,5.2.3-1,0.929,EQUIVALENCE
5.5-6,5.2.4-2,0.929,EQUIVALENCE
5.12-3,5.1.3-3,0.929,EQUIVALENCE
5.3-4A,5.1.3-1,0.9289,EQUIVALENCE
5.8-1,5.2.4-2,0.9289,EQUIVALENCE
5.1-4,5.2.2-6,0.9289,EQUIVALENCE
5.6-8,5.2.1-3,0.9289,EQUIVALENCE
5.6-7,5.3.1-2,0.9289,EQUIVALENCE
5.8-2,5.1.4-4,0.9289,EQUIVALENCE
5.12-1,5.2.2-1,0.9289,EQUIVALENCE
5.7-1,5.3.1-2.1,0.9289,EQUIVALENCE
5.6-6,5.3.1-1,0.9289,EQUIVALENCE
5.6-1,5.1.2-5.1,0.9289,EQUIVALENCE
5.6-4A,5.2.1-4.1,0.9289,EQUIVALENCE
5.6-1,5.1.1-2.2,0.9289,EQUIVALENCE
5.3-14,5.1.1-1,0.9289,EQUIVALENCE
5.6-7,5.1.2-2,0.9289,EQUIVALENCE
5.11-2,5.4.2-1,0.9289,EQUIVALENCE
5.6-4B,5.1.2-6,0.9288,EQUIVALENCE
5.3-15A,5.2.2-3,0.9288,EQUIVALENCE
5.3-9,5.2.3-1,0.9288,EQUIVALENCE
5.0-1,5.2.1-3.1,0.9288,EQUIVALENCE
5.11-4,5.1.3-3,0.9288,EQUIVALENCE
5.6-6,5.1.3-1.3,0.9288,EQUIVALENCE
5.11-2,5.2.5-4.1,0.9288,EQUIVALENCE
5.13-1B,5.2.1-3.1,0.9288,EQUIVALENCE
5.5-4,5.4.1-2,0.9288,EQUIVALENCE
5.12-1,5.2.4-2,0.9288,EQUIVALENCE
5.5-8,5.4.1-2,0.9288,EQUIVALENCE
5.1-3,5.2.5-2.1,0.9288,EQUIVALENCE
5.3-5,5.5.1-2,0.9288,EQUIVALENCE
5.3-16,5.2.2-6,0.9288,EQUIVALENCE
5.3-16,5.1.3-1,0.9288,EQUIVALENCE
5.8-3,5.2.4-1.2,0.9288,EQUIVALENCE
5.1-4,5.2.5-2.1,0.9287,EQUIVALENCE
5.6-1,5.4.1-2,0.9287,EQUIVALENCE
5.3-14,5.2.5-2.1,0.9287,EQUIVALENCE
5.5-7,5.4.2-2,0.9287,EQUIVALENCE
5.5-7,5.4.1-1.1,0.9287,EQUIVALENCE
5.6-1,5.1.4-2,0.9287,EQUIVALENCE
5.3-15A,5.2.3-4,0.9287,EQUIVALENCE
5.3-7,5.1.4-4,0.9287,EQUIVALENCE
5.10-1,5.2.2-6,0.9287,EQUIVALENCE
5.12-1,5.3.1-1,0.9287,EQUIVALENCE
5.3-8,5.2.5-2.1,0.9287,EQUIVALENCE
5.3-2,5.2.5-3,0.9287,EQUIVALENCE
5.3-6B,5.2.1-3,0.9286,EQUIVALENCE
5.6-4A,5.1.3-4,0.9286,EQUIVALENCE
5.7-2,5.1.2-3,0.9286,EQUIVALENCE
5.3-14,5.1.2-5,0.9286,EQUIVALENCE
5.3-10,5.4.2-2,0.9286,EQUIVALENCE
5.4-3,5.4.1-1.1,0.9286,EQUIVALENCE
5.3-4A,5.2.5-2.1,0.9286,EQUIVALENCE
5.4-4,5.1.2-1.1,0.9286,EQUIVALENCE
5.9-1,5.2.2-1,0.9286,EQUIVALENCE
5.9-1,5.1.1-1.1,0.9286,EQUIVALENCE
5.3-14,5.2.3-1,0.9286,EQUIVALENCE
5.3-16,5.1.2-1,0.9286,EQUIVALENCE
5.8-1,5.1.2-5.1,0.9286,EQUIVALENCE
5.5-3,5.1.3-1,0.9286,EQUIVALENCE
5.3-14,5.2.3-4,0.9286,EQUIVALENCE
5.5-2,5.1.1-1.1,0.9286,EQUIVALENCE
5.1-1,5.2.5-3,0.9285,EQUIVALENCE
5.10-1,5.1.2-5.1,0.9285,EQUIVALENCE
5.6-5,5.2.5-4.1,0.9285,EQUIVALENCE
5.6-5,5.4.2-1,0.9284,EQUIVALENCE
5.5-1,5.4.1-3,0.9284,EQUIVALENCE
5.5-3,5.2.3-2.1,0.9284,EQUIVALENCE
5.5-1,5.2.5-2,0.9284,EQUIVALENCE
5.4-2,5.1.3-2,0.9284,EQUIVALENCE
5.9-3,5.2.5-4,0.9284,EQUIVALENCE
5.3-11,5.2.1-4,0.9284,EQUIVALENCE
5.9-1,5.4.1-1,0.9284,EQUIVALENCE
5.3-6A,5.1.2-2,0.9284,EQUIVALENCE
5.4-1,5.2.5-2,0.9284,EQUIVALENCE
5.4-1,5.2.5-1,0.9284,EQUIVALENCE
5.9-3,5.2.1-4,0.9284,EQUIVALENCE
5.9-3,5.1.1-2.1,0.9284,EQUIVALENCE
5.12-3,5.2.4-1.2,0.9284,EQUIVALENCE
5.11-4,5.4.2-2,0.9284,EQUIVALENCE
5.3-5,5.2.3-4,0.9284,EQUIVALENCE
5.6-4B,5.1.3-1.2,0.9284,EQUIVALENCE
5.5-7,5.1.1-2.2,0.9284,EQUIVALENCE
5.3-16,5.2.5-2,0.9284,EQUIVALENCE
5.6-7,5.1.3-2,0.9284,EQUIVALENCE
5.3-4B,5.2.3-1,0.9284,EQUIVALENCE
5.11-1,5.1.4-2,0.9284,EQUIVALENCE
5.3-6A,5.2.2-5,0.9283,EQUIVALENCE
5.6-4B,5.1.3-1,0.9283,EQUIVALENCE
5.3-15B,5.4.2-2,0.9283,EQUIVALENCE
5.3-6A,5.2.4-2.1,0.9283,EQUIVALENCE
5.4-1,5.2.5-4.1,0.9283,EQUIVALENCE
5.6-6,5.2.1-4.1,0.9283,EQUIVALENCE
5.6-9,5.2.2-5,0.9283,EQUIVALENCE
5.3-3,5.1.3-3,0.9283,EQUIVALENCE
5.11-3,5.2.2-1,0.9283,EQUIVALENCE
5.8-2,5.2.2-5,0.9283,EQUIVALENCE
5.7-1,5.4.2-2,0.9282,EQUIVALENCE
5.5-3,5.1.2-2,0.9282,EQUIVALENCE
5.5-7,5.3.1-2.2,0.9282,EQUIVALENCE
5.12-2,5.1.1-1,0.9282,EQUIVALENCE
5.3-14,5.1.3-3,0.9282,EQUIVALENCE
5.6-8,5.1.3-1.3,0.9282,EQUIVALENCE
5.2-1,5.1.2-5.1,0.9282,EQUIVALENCE
5.13-1B,5.2.2-4,0.9282,EQUIVALENCE
5.6-6,5.1.3-4,0.9282,EQUIVALENCE
