src_id,tgt_id,cysecbert_score,predicted_rel
5.10-1,5.3.1-3,0.8366,OVERLAP
5.1-5,5.2.5-2.1,0.8366,OVERLAP
5.5-7,5.2.4-1.2,0.8365,OVERLAP
5.3-13,5.4.1-2,0.8365,OVERLAP
5.11-1,5.1.4-1,0.8365,OVERLAP
5.5-1,5.2.5-3,0.8365,OVERLAP
5.13-1B,5.4.1-3,0.8365,OVERLAP
5.3-6B,5.2.1-4.2,0.8364,OVERLAP
5.6-7,5.2.1-2,0.8364,OVERLAP
5.11-1,5.1.2-2,0.8364,OVERLAP
5.11-4,5.2.2-4,0.8364,OVERLAP
5.9-2,5.1.4-1,0.8364,OVERLAP
5.3-16,5.1.4-4,0.8364,OVERLAP
5.1-4,5.1.4-1,0.8364,OVERLAP
5.11-4,5.2.2-2,0.8364,OVERLAP
5.8-1,5.2.5-4.1,0.8364,OVERLAP
5.3-8,5.1.4-5,0.8363,OVERLAP
5.3-1,5.3.1-1,0.8363,OVERLAP
5.3-3,5.1.4-5,0.8363,OVERLAP
5.4-3,5.4.1-2,0.8363,OVERLAP
5.13-1A,5.4.1-3,0.8363,OVERLAP
5.13-1B,5.1.2-7,0.8363,OVERLAP
5.1-3,5.2.1-3,0.8362,OVERLAP
5.5-1,5.3.1-2.2,0.8362,OVERLAP
5.1-5,5.1.2-2,0.8362,OVERLAP
5.3-4B,5.4.2-1,0.8362,OVERLAP
5.6-6,5.1.2-3,0.8362,OVERLAP
5.3-16,5.2.5-2,0.8362,OVERLAP
5.2-1,5.4.1-2,0.8362,OVERLAP
5.6-8,5.4.1-1.1,0.8362,OVERLAP
5.6-5,5.1.2-2,0.8362,OVERLAP
5.6-5,5.5.1-2,0.8362,OVERLAP
5.8-2,5.1.3-1,0.8362,OVERLAP
5.11-2,5.1.3-1.3,0.8362,OVERLAP
5.1-2A,5.1.2-1.1,0.8362,OVERLAP
5.4-2,5.4.2-2,0.8361,OVERLAP
5.5-1,5.1.4-2,0.8361,OVERLAP
5.6-9,5.2.1-3,0.8361,OVERLAP
5.4-3,5.1.4-5,0.8361,OVERLAP
5.8-1,5.4.1-1.1,0.8361,OVERLAP
5.1-1,5.2.5-2,0.8361,OVERLAP
5.12-1,5.2.4-2.1,0.8361,OVERLAP
5.3-9,5.2.5-2.1,0.8361,OVERLAP
5.13-1A,5.2.2-6,0.836,OVERLAP
5.11-2,5.4.2-2,0.836,OVERLAP
5.2-3,5.5.1-2,0.836,OVERLAP
5.13-1A,5.2.4-2,0.836,OVERLAP
5.3-7,5.1.3-1.2,0.8359,OVERLAP
5.12-3,5.1.3-1,0.8359,OVERLAP
5.10-1,5.1.1-1,0.8359,OVERLAP
5.3-3,5.2.3-2.1,0.8359,OVERLAP
5.3-2,5.4.1-1.1,0.8359,OVERLAP
5.5-8,5.4.1-2,0.8358,OVERLAP
5.0-1,5.2.3-2.2,0.8358,OVERLAP
5.10-1,5.1.1-2.1,0.8358,OVERLAP
5.6-7,5.3.1-2.1,0.8358,OVERLAP
5.9-2,5.1.4-3,0.8358,OVERLAP
5.3-14,5.1.2-5.1,0.8358,OVERLAP
5.7-1,5.2.1-3.1,0.8357,OVERLAP
5.1-3,5.2.4-2,0.8357,OVERLAP
5.8-2,5.2.5-2.1,0.8357,OVERLAP
5.6-2,5.4.1-2,0.8357,OVERLAP
5.2-3,5.1.2-7,0.8357,OVERLAP
5.3-2,5.2.3-4,0.8357,OVERLAP
5.3-6A,5.4.2-1,0.8357,OVERLAP
5.3-6B,5.1.2-2,0.8356,OVERLAP
5.1-1,5.1.3-2,0.8356,OVERLAP
5.12-1,5.1.1-1,0.8356,OVERLAP
5.6-5,5.1.2-4,0.8356,OVERLAP
5.5-6,5.3.1-2.1,0.8356,OVERLAP
5.8-1,5.1.4-2,0.8356,OVERLAP
5.9-1,5.2.4-1,0.8356,OVERLAP
5.3-1,5.4.2-4,0.8355,OVERLAP
5.3-7,5.1.2-4,0.8355,OVERLAP
5.1-4,5.4.2-4,0.8355,OVERLAP
5.1-4,5.1.1-2,0.8355,OVERLAP
5.11-2,5.2.3-1,0.8355,OVERLAP
5.6-7,5.4.1-1.1,0.8355,OVERLAP
5.3-13,5.1.4-1,0.8355,OVERLAP
5.5-4,5.2.5-2,0.8355,OVERLAP
5.4-1,5.2.4-1,0.8355,OVERLAP
5.3-13,5.2.2-1,0.8354,OVERLAP
5.9-3,5.2.4-2,0.8354,OVERLAP
5.2-1,5.1.2-5.1,0.8354,OVERLAP
5.13-1A,5.2.5-1,0.8353,OVERLAP
5.7-1,5.1.3-1.3,0.8353,OVERLAP
5.3-10,5.1.3-1.3,0.8353,OVERLAP
5.6-8,5.4.1-3,0.8353,OVERLAP
5.5-4,5.2.5-4.1,0.8353,OVERLAP
5.8-1,5.2.4-2.1,0.8353,OVERLAP
5.13-1A,5.1.2-7,0.8353,OVERLAP
5.3-7,5.2.2-6,0.8353,OVERLAP
5.9-1,5.1.2-5,0.8352,OVERLAP
5.6-3,5.2.1-4.2,0.8352,OVERLAP
5.8-2,5.4.1-2,0.8352,OVERLAP
5.9-3,5.2.3-2,0.8352,OVERLAP
5.1-1,5.1.3-4,0.8352,OVERLAP
5.4-3,5.2.4-1.1,0.8351,OVERLAP
5.3-15A,5.1.3-2,0.8351,OVERLAP
5.5-8,5.2.5-1,0.8351,OVERLAP
5.6-9,5.2.1-1,0.8351,OVERLAP
5.3-11,5.2.2-6,0.835,OVERLAP
5.12-1,5.4.2-1,0.835,OVERLAP
5.3-4B,5.2.1-4.2,0.835,OVERLAP
5.6-6,5.1.1-2.2,0.835,OVERLAP
5.3-11,5.2.4-1.2,0.835,OVERLAP
5.11-2,5.1.2-1,0.8349,OVERLAP
5.5-1,5.2.5-2.1,0.8349,OVERLAP
5.9-2,5.2.4-2.1,0.8349,OVERLAP
5.2-2,5.2.2-6,0.8349,OVERLAP
5.3-1,5.2.3-1,0.8349,OVERLAP
5.11-2,5.1.2-2,0.8349,OVERLAP
5.9-1,5.4.2-2,0.8349,OVERLAP
5.11-3,5.4.1-3,0.8349,OVERLAP
5.2-2,5.2.5-2.1,0.8349,OVERLAP
5.8-3,5.2.4-2.1,0.8349,OVERLAP
5.3-15A,5.4.2-4,0.8348,OVERLAP
5.6-3,5.2.1-1,0.8348,OVERLAP
5.3-11,5.1.4-5,0.8348,OVERLAP
5.6-2,5.1.3-1.3,0.8348,OVERLAP
5.3-8,5.2.1-3,0.8348,OVERLAP
5.3-5,5.2.3-1,0.8348,OVERLAP
5.9-1,5.2.1-1,0.8348,OVERLAP
5.3-6A,5.1.3-3,0.8348,OVERLAP
5.2-2,5.2.5-4.1,0.8347,OVERLAP
5.5-6,5.2.3-4,0.8347,OVERLAP
5.6-6,5.1.3-1.2,0.8347,OVERLAP
5.6-8,5.1.3-1,0.8347,OVERLAP
5.3-15B,5.1.4-3,0.8346,OVERLAP
5.6-1,5.2.1-1,0.8346,OVERLAP
5.11-4,5.1.3-1,0.8346,OVERLAP
5.6-3,5.1.2-5,0.8346,OVERLAP
5.1-5,5.2.4-1,0.8346,OVERLAP
5.5-7,5.2.3-2.1,0.8345,OVERLAP
5.5-1,5.2.4-1,0.8345,OVERLAP
5.4-3,5.2.4-1,0.8345,OVERLAP
5.6-7,5.2.4-1.1,0.8345,OVERLAP
5.9-3,5.2.1-1,0.8345,OVERLAP
5.9-1,5.2.2-6,0.8345,OVERLAP
5.3-15B,5.4.2-3,0.8345,OVERLAP
5.6-1,5.2.2-6,0.8345,OVERLAP
5.4-1,5.2.3-1,0.8344,OVERLAP
5.2-3,5.3.1-2.1,0.8344,OVERLAP
5.1-3,5.5.1-2,0.8344,OVERLAP
5.6-2,5.3.1-2.1,0.8344,OVERLAP
5.1-2A,5.1.4-5,0.8344,OVERLAP
5.6-4B,5.4.1-3,0.8343,OVERLAP
5.5-1,5.2.4-2.1,0.8343,OVERLAP
5.3-2,5.1.3-1.3,0.8342,OVERLAP
5.3-9,5.1.2-5,0.8342,OVERLAP
5.4-2,5.1.4-4,0.8342,OVERLAP
5.3-9,5.1.4-3,0.8342,OVERLAP
5.3-13,5.4.2-4,0.8342,OVERLAP
5.8-2,5.2.1-3,0.8342,OVERLAP
5.13-1A,5.4.2-4,0.8342,OVERLAP
5.13-1B,5.2.4-1.2,0.8342,OVERLAP
5.6-2,5.1.4-2,0.8342,OVERLAP
5.6-6,5.1.4-3,0.8342,OVERLAP
5.3-15A,5.1.2-4,0.8341,OVERLAP
5.8-1,5.3.1-2.2,0.8341,OVERLAP
5.13-1B,5.2.3-2,0.834,OVERLAP
5.6-4A,5.1.1-2.1,0.834,OVERLAP
5.3-14,5.2.1-4.2,0.834,OVERLAP
5.3-6A,5.1.3-1.3,0.834,OVERLAP
5.1-5,5.2.4-1.2,0.834,OVERLAP
5.3-6A,5.1.2-2,0.834,OVERLAP
5.5-5,5.2.5-2.1,0.834,OVERLAP
5.7-2,5.1.3-1,0.8339,OVERLAP
5.3-7,5.2.2-1,0.8339,OVERLAP
5.11-1,5.3.1-2.1,0.8339,OVERLAP
5.1-5,5.1.3-1.2,0.8339,OVERLAP
5.8-3,5.2.2-5,0.8339,OVERLAP
5.4-1,5.2.1-4,0.8339,OVERLAP
5.9-2,5.1.3-1.3,0.8339,OVERLAP
5.6-6,5.5.1-1,0.8338,OVERLAP
5.1-4,5.2.4-2,0.8338,OVERLAP
5.5-2,5.2.2-4,0.8337,OVERLAP
5.5-8,5.2.1-3,0.8337,OVERLAP
5.7-1,5.4.2-3,0.8337,OVERLAP
5.12-2,5.2.1-4.2,0.8337,OVERLAP
5.5-8,5.2.2-5,0.8336,OVERLAP
5.6-1,5.4.2-2,0.8336,OVERLAP
5.3-5,5.2.4-2.1,0.8336,OVERLAP
5.3-15A,5.3.1-1,0.8336,OVERLAP
5.9-3,5.1.4-2,0.8335,OVERLAP
5.3-2,5.2.5-4.1,0.8335,OVERLAP
5.3-2,5.1.2-3,0.8335,OVERLAP
5.3-14,5.1.3-1,0.8335,OVERLAP
5.4-2,5.1.4-1,0.8335,OVERLAP
5.13-1B,5.1.2-5,0.8335,OVERLAP
5.11-3,5.2.5-2,0.8335,OVERLAP
5.9-1,5.5.1-2,0.8335,OVERLAP
5.3-8,5.1.2-2,0.8335,OVERLAP
5.6-6,5.2.4-1.1,0.8335,OVERLAP
5.8-1,5.4.2-3,0.8334,OVERLAP
5.1-5,5.4.1-3,0.8334,OVERLAP
5.4-2,5.1.3-1.3,0.8334,OVERLAP
5.6-3,5.3.1-2.2,0.8334,OVERLAP
5.7-1,5.2.3-4,0.8334,OVERLAP
5.11-3,5.2.5-2.1,0.8334,OVERLAP
5.6-8,5.1.2-1.1,0.8334,OVERLAP
5.10-1,5.3.1-2.1,0.8333,OVERLAP
5.1-2,5.1.4-5,0.8333,OVERLAP
5.5-8,5.1.4-1,0.8333,OVERLAP
5.9-3,5.2.1-4.2,0.8333,OVERLAP
5.1-2A,5.1.3-4,0.8333,OVERLAP
5.5-5,5.2.1-4,0.8333,OVERLAP
5.9-2,5.1.4-2,0.8333,OVERLAP
5.6-6,5.2.2-6,0.8333,OVERLAP
5.5-6,5.2.1-4.1,0.8333,OVERLAP
5.6-5,5.2.5-2.1,0.8333,OVERLAP
5.4-2,5.2.4-2.1,0.8333,OVERLAP
5.6-7,5.2.5-4,0.8332,OVERLAP
5.1-2,5.1.1-2.1,0.8332,OVERLAP
5.2-1,5.2.2-1,0.8332,OVERLAP
5.3-1,5.5.1-2,0.8332,OVERLAP
5.5-8,5.2.1-4.2,0.8332,OVERLAP
5.2-1,5.2.2-5,0.8332,OVERLAP
5.3-12,5.2.1-4,0.8332,OVERLAP
5.5-8,5.4.2-1,0.8332,OVERLAP
5.10-1,5.1.2-5.1,0.8332,OVERLAP
5.1-1,5.1.2-4,0.8332,OVERLAP
5.1-4,5.2.4-1.2,0.8332,OVERLAP
5.3-7,5.2.2-2,0.8332,OVERLAP
5.7-2,5.3.1-2.2,0.8332,OVERLAP
5.2-3,5.1.2-5,0.8332,OVERLAP
5.6-5,5.2.1-4,0.8332,OVERLAP
5.3-4B,5.1.1-1,0.8331,OVERLAP
5.11-3,5.1.2-7,0.8331,OVERLAP
5.1-2,5.2.5-4.1,0.8331,OVERLAP
5.9-3,5.1.4-4,0.8331,OVERLAP
5.5-8,5.2.1-4,0.8331,OVERLAP
5.9-2,5.4.1-3,0.833,OVERLAP
5.0-1,5.2.1-4.2,0.833,OVERLAP
5.6-3,5.2.1-3,0.833,OVERLAP
5.11-4,5.2.5-2.1,0.833,OVERLAP
5.4-1,5.2.2-3,0.8329,OVERLAP
5.2-2,5.1.4-4,0.8329,OVERLAP
5.5-4,5.3.1-1,0.8329,OVERLAP
5.4-1,5.1.3-1.1,0.8329,OVERLAP
5.11-3,5.1.2-1,0.8329,OVERLAP
5.6-1,5.1.2-5.1,0.8328,OVERLAP
5.12-1,5.1.1-2.1,0.8328,OVERLAP
5.5-8,5.1.2-5.1,0.8327,OVERLAP
5.6-7,5.2.4-1,0.8327,OVERLAP
5.2-3,5.2.1-4,0.8327,OVERLAP
5.10-1,5.2.4-1.2,0.8327,OVERLAP
5.1-3,5.1.3-1,0.8327,OVERLAP
5.3-6A,5.2.1-4,0.8327,OVERLAP
5.6-4A,5.2.1-4.2,0.8326,OVERLAP
5.3-16,5.2.3-2.1,0.8326,OVERLAP
5.3-8,5.1.4-4,0.8326,OVERLAP
5.11-2,5.2.1-1,0.8326,OVERLAP
5.3-13,5.1.1-2.2,0.8326,OVERLAP
5.11-2,5.1.1-2.1,0.8326,OVERLAP
5.8-2,5.2.2-5,0.8325,OVERLAP
5.6-7,5.3.1-2,0.8325,OVERLAP
5.6-8,5.1.2-2,0.8325,OVERLAP
5.2-1,5.4.2-2,0.8325,OVERLAP
5.6-6,5.2.1-4.2,0.8325,OVERLAP
5.3-11,5.2.5-2,0.8325,OVERLAP
5.1-1,5.2.2-1,0.8325,OVERLAP
5.3-10,5.1.1-1,0.8324,OVERLAP
5.3-10,5.2.2-5,0.8324,OVERLAP
5.1-4,5.4.1-3,0.8324,OVERLAP
5.3-9,5.2.3-2.1,0.8324,OVERLAP
5.3-12,5.2.3-2.1,0.8324,OVERLAP
5.2-3,5.1.3-1.3,0.8324,OVERLAP
5.2-1,5.2.3-2.1,0.8324,OVERLAP
5.8-2,5.1.1-1.1,0.8324,OVERLAP
5.11-1,5.2.5-4.1,0.8324,OVERLAP
5.9-3,5.2.3-1,0.8323,OVERLAP
5.3-12,5.1.4-1,0.8323,OVERLAP
5.9-2,5.2.4-1.1,0.8323,OVERLAP
5.9-2,5.1.3-3,0.8323,OVERLAP
5.1-4,5.1.2-1,0.8323,OVERLAP
5.5-8,5.1.1-1,0.8323,OVERLAP
5.3-13,5.2.1-4.2,0.8322,OVERLAP
5.6-7,5.2.3-2.1,0.8322,OVERLAP
5.6-8,5.4.2-4,0.8322,OVERLAP
5.9-3,5.2.4-2.1,0.8322,OVERLAP
5.6-8,5.2.5-4.1,0.8322,OVERLAP
5.6-6,5.2.1-4.1,0.8322,OVERLAP
5.6-4B,5.2.3-2.2,0.8322,OVERLAP
5.3-15A,5.2.1-1,0.8321,OVERLAP
5.2-1,5.4.2-1,0.8321,OVERLAP
5.3-15B,5.2.2-3,0.8321,OVERLAP
5.8-1,5.1.1-1,0.8321,OVERLAP
5.7-1,5.2.1-4.2,0.8321,OVERLAP
5.3-5,5.2.1-4.2,0.8321,OVERLAP
5.5-7,5.5.1-2,0.8321,OVERLAP
5.3-1,5.4.2-2,0.8321,OVERLAP
5.13-1A,5.2.4-1.2,0.8321,OVERLAP
5.4-3,5.2.2-1,0.8321,OVERLAP
5.7-1,5.2.3-2.1,0.8321,OVERLAP
5.1-1,5.2.4-1.2,0.8321,OVERLAP
5.9-1,5.2.3-2,0.8321,OVERLAP
5.6-7,5.2.5-1,0.832,OVERLAP
5.3-7,5.2.1-4,0.832,OVERLAP
5.3-9,5.1.1-2.2,0.832,OVERLAP
5.3-10,5.2.5-4.1,0.832,OVERLAP
5.4-2,5.2.4-1,0.8319,OVERLAP
5.1-5,5.1.4-1,0.8319,OVERLAP
5.3-16,5.1.4-2,0.8319,OVERLAP
5.13-1B,5.2.2-5,0.8319,OVERLAP
5.1-1,5.2.3-2.1,0.8319,OVERLAP
5.9-2,5.1.1-2.2,0.8319,OVERLAP
5.4-3,5.4.2-3,0.8319,OVERLAP
5.11-4,5.4.1-3,0.8318,OVERLAP
5.3-7,5.2.1-4.2,0.8318,OVERLAP
5.6-9,5.1.2-2,0.8318,OVERLAP
5.3-8,5.4.2-1,0.8318,OVERLAP
5.6-8,5.1.1-2,0.8318,OVERLAP
5.5-6,5.2.3-2,0.8318,OVERLAP
5.6-4B,5.2.3-2,0.8318,OVERLAP
5.3-10,5.2.4-1.1,0.8317,OVERLAP
5.3-10,5.2.1-4.2,0.8317,OVERLAP
5.3-3,5.4.1-1,0.8316,OVERLAP
5.3-11,5.2.1-3,0.8316,OVERLAP
5.3-6B,5.2.1-1,0.8316,OVERLAP
5.12-3,5.1.1-1,0.8316,OVERLAP
5.7-1,5.3.1-2.1,0.8316,OVERLAP
5.9-1,5.2.3-4,0.8316,OVERLAP
5.13-1A,5.1.2-5,0.8316,OVERLAP
5.3-15A,5.2.1-3.1,0.8316,OVERLAP
5.3-15A,5.2.4-1.2,0.8316,OVERLAP
5.6-6,5.2.4-1.2,0.8315,OVERLAP
5.3-15A,5.1.2-7,0.8315,OVERLAP
5.11-4,5.1.2-2,0.8315,OVERLAP
5.3-10,5.1.2-5,0.8315,OVERLAP
5.1-1,5.1.2-1,0.8315,OVERLAP
5.11-1,5.4.2-3,0.8315,OVERLAP
5.3-7,5.1.2-7,0.8315,OVERLAP
5.3-15B,5.2.4-1.2,0.8315,OVERLAP
5.6-7,5.2.5-2.1,0.8315,OVERLAP
5.3-3,5.4.1-1.1,0.8314,OVERLAP
5.3-15A,5.2.1-4.1,0.8314,OVERLAP
5.3-16,5.3.1-3,0.8314,OVERLAP
5.4-1,5.2.1-1,0.8314,OVERLAP
5.6-9,5.4.2-1,0.8314,OVERLAP
5.11-2,5.2.5-1,0.8314,OVERLAP
5.3-2,5.1.3-3,0.8314,OVERLAP
5.6-8,5.1.4-1,0.8314,OVERLAP
5.12-2,5.1.2-2,0.8314,OVERLAP
5.6-1,5.2.3-2.2,0.8314,OVERLAP
5.2-3,5.2.2-5,0.8314,OVERLAP
5.1-5,5.4.2-2,0.8314,OVERLAP
5.6-7,5.1.3-4,0.8314,OVERLAP
5.1-3,5.2.2-5,0.8313,OVERLAP
5.1-4,5.2.2-5,0.8313,OVERLAP
5.4-2,5.1.1-1,0.8313,OVERLAP
5.13-1A,5.2.3-2,0.8312,OVERLAP
5.4-3,5.1.2-1,0.8312,OVERLAP
5.6-6,5.3.1-1,0.8312,OVERLAP
5.3-2,5.2.4-2,0.8312,OVERLAP
5.10-1,5.4.1-1.1,0.8311,OVERLAP
5.11-3,5.1.1-2.1,0.8311,OVERLAP
5.13-1A,5.1.4-5,0.8311,OVERLAP
5.12-3,5.2.3-2.2,0.8311,OVERLAP
5.9-1,5.2.4-2,0.8311,OVERLAP
5.3-14,5.1.2-2,0.8311,OVERLAP
5.6-8,5.1.4-4,0.8311,OVERLAP
5.3-1,5.1.1-2,0.8311,OVERLAP
5.11-2,5.1.3-1,0.831,OVERLAP
5.7-1,5.1.1-2.1,0.831,OVERLAP
5.2-3,5.1.1-2.1,0.831,OVERLAP
5.11-4,5.1.4-1,0.831,OVERLAP
5.4-2,5.2.5-2,0.8309,OVERLAP
5.9-2,5.1.3-2,0.8309,OVERLAP
5.11-2,5.2.1-3,0.8309,OVERLAP
5.3-1,5.3.1-3,0.8308,OVERLAP
5.3-13,5.2.3-2.1,0.8308,OVERLAP
5.6-8,5.4.2-3,0.8307,OVERLAP
5.6-7,5.4.2-2,0.8307,OVERLAP
5.6-4B,5.5.1-2,0.8307,OVERLAP
5.3-12,5.4.1-1,0.8307,OVERLAP
5.1-1,5.1.1-2,0.8307,OVERLAP
5.2-3,5.1.4-2,0.8307,OVERLAP
5.3-16,5.1.3-2,0.8307,OVERLAP
5.5-6,5.1.1-2.2,0.8307,OVERLAP
5.12-3,5.1.2-2,0.8306,OVERLAP
5.6-5,5.4.1-1.1,0.8306,OVERLAP
5.5-6,5.2.5-2,0.8306,OVERLAP
5.13-1B,5.1.4-5,0.8306,OVERLAP
5.3-9,5.3.1-2.2,0.8306,OVERLAP
5.11-1,5.1.3-3,0.8306,OVERLAP
5.12-1,5.1.3-3,0.8306,OVERLAP
5.5-7,5.2.5-3,0.8306,OVERLAP
5.11-1,5.4.2-2,0.8306,OVERLAP
5.4-1,5.2.1-2,0.8306,OVERLAP
5.5-1,5.2.3-4,0.8306,OVERLAP
5.9-3,5.2.5-2,0.8306,OVERLAP
5.6-7,5.2.2-5,0.8305,OVERLAP
5.6-4B,5.2.2-3,0.8305,OVERLAP
5.1-4,5.2.1-4,0.8305,OVERLAP
5.5-6,5.1.2-3,0.8305,OVERLAP
5.8-2,5.2.5-4.1,0.8305,OVERLAP
5.6-7,5.3.1-2.2,0.8305,OVERLAP
5.2-3,5.2.4-1.2,0.8305,OVERLAP
5.6-2,5.4.1-1,0.8304,OVERLAP
5.1-1,5.2.4-1,0.8304,OVERLAP
5.9-3,5.1.2-2,0.8304,OVERLAP
5.6-4A,5.4.2-3,0.8304,OVERLAP
5.1-2,5.1.4-1,0.8304,OVERLAP
5.3-4B,5.2.2-5,0.8303,OVERLAP
5.9-3,5.2.2-1,0.8303,OVERLAP
5.6-8,5.4.1-2,0.8303,OVERLAP
5.9-2,5.2.5-4.1,0.8303,OVERLAP
5.4-3,5.2.5-3,0.8303,OVERLAP
5.6-1,5.1.3-3,0.8303,OVERLAP
5.13-1A,5.2.2-5,0.8303,OVERLAP
5.5-8,5.1.2-1,0.8303,OVERLAP
5.3-4A,5.5.1-2,0.8302,OVERLAP
5.9-1,5.2.4-3,0.8302,OVERLAP
5.4-1,5.2.2-6,0.8302,OVERLAP
5.3-9,5.1.1-2,0.8302,OVERLAP
5.3-15B,5.1.3-2,0.8302,OVERLAP
5.4-2,5.1.1-2.2,0.8302,OVERLAP
5.5-8,5.1.2-2,0.8301,OVERLAP
5.1-3,5.1.1-1,0.8301,OVERLAP
5.6-7,5.1.4-3,0.8301,OVERLAP
5.3-11,5.1.4-1,0.8301,OVERLAP
5.4-3,5.1.1-2,0.8301,OVERLAP
5.3-2,5.2.4-1.2,0.8301,OVERLAP
5.9-2,5.1.1-2,0.83,OVERLAP
5.3-7,5.1.1-2.2,0.83,OVERLAP
5.3-16,5.1.2-5,0.83,OVERLAP
5.6-4A,5.2.2-1,0.83,OVERLAP
5.6-6,5.3.1-3,0.8299,OVERLAP
5.5-4,5.1.3-4,0.8299,OVERLAP
5.4-2,5.2.1-4.2,0.8299,OVERLAP
5.2-3,5.1.4-4,0.8299,OVERLAP
5.13-1A,5.1.2-1,0.8299,OVERLAP
5.11-3,5.2.3-2.1,0.8299,OVERLAP
5.8-2,5.4.2-3,0.8299,OVERLAP
5.7-2,5.1.4-5,0.8299,OVERLAP
5.11-4,5.2.2-5,0.8299,OVERLAP
5.7-1,5.2.1-4,0.8298,OVERLAP
5.11-4,5.1.1-1.1,0.8298,OVERLAP
5.13-1B,5.1.2-1,0.8298,OVERLAP
5.1-2A,5.2.4-2.1,0.8298,OVERLAP
5.3-7,5.2.1-4.1,0.8297,OVERLAP
5.3-2,5.2.1-4.2,0.8297,OVERLAP
5.5-5,5.4.1-1,0.8297,OVERLAP
5.11-2,5.2.3-2.2,0.8296,OVERLAP
5.3-15A,5.2.5-4.1,0.8296,OVERLAP
5.9-3,5.1.3-3,0.8296,OVERLAP
5.10-1,5.1.3-1.3,0.8296,OVERLAP
5.4-2,5.2.1-1,0.8296,OVERLAP
5.3-10,5.2.3-1,0.8296,OVERLAP
5.3-12,5.2.4-1.2,0.8296,OVERLAP
5.12-1,5.2.4-2,0.8295,OVERLAP
5.2-1,5.4.2-4,0.8295,OVERLAP
5.3-16,5.1.3-1.3,0.8295,OVERLAP
5.6-4B,5.3.1-2,0.8295,OVERLAP
5.5-6,5.3.1-2.2,0.8295,OVERLAP
5.6-6,5.2.3-2.1,0.8294,OVERLAP
5.3-15B,5.2.3-4,0.8293,OVERLAP
5.11-1,5.1.3-1.3,0.8293,OVERLAP
5.3-15B,5.2.3-2.1,0.8293,OVERLAP
5.7-1,5.5.1-2,0.8292,OVERLAP
5.5-7,5.3.1-2.1,0.8292,OVERLAP
5.3-7,5.5.1-2,0.8292,OVERLAP
5.3-1,5.1.2-5.1,0.8292,OVERLAP
5.4-1,5.1.3-1.2,0.8292,OVERLAP
5.13-1B,5.4.1-2,0.8292,OVERLAP
5.1-4,5.2.4-1,0.8292,OVERLAP
5.3-15A,5.1.3-1.1,0.8292,OVERLAP
5.11-3,5.2.1-1,0.8292,OVERLAP
5.5-8,5.4.1-1,0.8291,OVERLAP
5.6-7,5.1.2-7,0.8291,OVERLAP
5.6-4B,5.2.5-2.1,0.8291,OVERLAP
5.1-2A,5.4.1-1.1,0.8291,OVERLAP
5.3-10,5.2.5-2.1,0.8291,OVERLAP
5.7-1,5.4.1-3,0.8291,OVERLAP
5.8-1,5.1.1-2.1,0.8291,OVERLAP
5.7-1,5.4.1-1.1,0.8291,OVERLAP
5.6-4B,5.2.2-6,0.829,OVERLAP
5.5-4,5.2.5-3,0.829,OVERLAP
5.8-1,5.1.3-1,0.829,OVERLAP
5.1-4,5.1.4-5,0.829,OVERLAP
5.3-7,5.2.5-2.1,0.829,OVERLAP
5.5-6,5.2.4-1.1,0.8289,OVERLAP
5.3-4A,5.1.4-5,0.8289,OVERLAP
5.5-4,5.2.4-1.2,0.8289,OVERLAP
5.3-5,5.2.2-4,0.8289,OVERLAP
5.1-4,5.2.2-1,0.8289,OVERLAP
5.5-2,5.2.4-2.1,0.8289,OVERLAP
5.9-2,5.2.5-2.1,0.8288,OVERLAP
5.3-2,5.1.2-1,0.8288,OVERLAP
5.1-1,5.4.2-4,0.8288,OVERLAP
5.1-3,5.3.1-2.2,0.8288,OVERLAP
5.5-4,5.3.1-3,0.8287,OVERLAP
5.11-3,5.1.4-1,0.8287,OVERLAP
5.1-1,5.2.1-4.2,0.8287,OVERLAP
5.3-8,5.2.1-4.2,0.8287,OVERLAP
5.3-9,5.4.1-1.1,0.8287,OVERLAP
5.10-1,5.2.3-1,0.8287,OVERLAP
5.4-2,5.2.4-1.1,0.8287,OVERLAP
5.6-3,5.2.3-2.2,0.8287,OVERLAP
5.2-2,5.2.1-1,0.8286,OVERLAP
5.3-9,5.4.1-1,0.8286,OVERLAP
5.3-15B,5.2.1-3.1,0.8285,OVERLAP
5.11-3,5.1.4-3,0.8285,OVERLAP
5.3-14,5.1.3-3,0.8285,OVERLAP
5.11-1,5.2.2-1,0.8284,OVERLAP
5.9-3,5.2.5-1,0.8284,OVERLAP
5.6-8,5.3.1-2.1,0.8284,OVERLAP
5.2-2,5.2.2-5,0.8284,OVERLAP
5.3-3,5.1.1-2.1,0.8284,OVERLAP
5.3-13,5.2.1-1,0.8284,OVERLAP
5.6-1,5.4.1-1.1,0.8284,OVERLAP
5.3-7,5.2.3-2.1,0.8284,OVERLAP
5.1-5,5.3.1-2.2,0.8283,OVERLAP
5.13-1A,5.1.3-3,0.8283,OVERLAP
5.3-15B,5.2.3-1,0.8283,OVERLAP
5.3-10,5.4.2-3,0.8282,OVERLAP
5.2-1,5.2.1-1,0.8282,OVERLAP
5.6-7,5.1.3-1.3,0.8282,OVERLAP
5.4-1,5.3.1-2,0.8282,OVERLAP
5.1-1,5.4.2-2,0.8282,OVERLAP
5.8-2,5.1.1-2.1,0.8282,OVERLAP
