src_id,tgt_id,bert_score,predicted_rel
5.1-2,5.2.5-2,0.7746,OVERLAP
5.4-3,5.1.2-2,0.7746,OVERLAP
5.12-1,5.2.1-4,0.7746,OVERLAP
5.3-7,5.1.2-6,0.7746,OVERLAP
5.3-15B,5.4.2-2,0.7746,OVERLAP
5.5-4,5.2.3-1,0.7745,OVERLAP
5.6-7,5.2.5-2,0.7745,OVERLAP
5.1-2,5.1.1-1,0.7745,OVERLAP
5.1-1,5.2.4-3,0.7745,OVERLAP
5.1-1,5.2.5-1,0.7745,OVERLAP
5.9-2,5.1.2-3,0.7745,OVERLAP
5.11-2,5.1.2-4,0.7744,OVERLAP
5.3-9,5.1.2-5,0.7744,OVERLAP
5.6-6,5.1.4-1,0.7744,OVERLAP
5.5-4,5.1.2-3,0.7744,OVERLAP
5.9-1,5.1.1-1,0.7744,OVERLAP
5.1-2,5.1.2-1,0.7744,OVERLAP
5.5-5,5.2.1-3,0.7744,OVERLAP
5.6-2,5.5.1-2,0.7744,OVERLAP
5.6-5,5.2.4-2,0.7744,OVERLAP
5.11-3,5.2.5-4,0.7743,OVERLAP
5.2-3,5.1.2-7,0.7743,OVERLAP
5.3-5,5.3.1-1,0.7743,OVERLAP
5.3-2,5.1.2-3,0.7743,OVERLAP
5.9-2,5.1.2-2,0.7743,OVERLAP
5.3-16,5.4.2-3,0.7743,OVERLAP
5.6-7,5.2.4-3,0.7742,OVERLAP
5.11-2,5.1.3-3,0.7742,OVERLAP
5.11-4,5.2.3-1,0.7741,OVERLAP
5.11-2,5.1.3-1,0.7741,OVERLAP
5.4-1,5.5.1-1,0.7741,OVERLAP
5.1-4,5.2.2-6,0.7741,OVERLAP
5.4-1,5.2.4-1,0.7741,OVERLAP
5.3-15A,5.2.2-2,0.774,OVERLAP
5.5-6,5.1.3-1,0.774,OVERLAP
5.3-15A,5.2.1-1,0.774,OVERLAP
5.1-4,5.4.2-4,0.7739,OVERLAP
5.11-4,5.2.3-2,0.7739,OVERLAP
5.3-1,5.4.1-2,0.7739,OVERLAP
5.9-1,5.1.4-3,0.7739,OVERLAP
5.9-1,5.1.4-1,0.7738,OVERLAP
5.3-15A,5.4.1-1,0.7738,OVERLAP
5.6-6,5.4.1-1.1,0.7738,OVERLAP
5.6-5,5.2.4-3,0.7737,OVERLAP
5.3-4B,5.2.3-1,0.7737,OVERLAP
5.3-15B,5.3.1-3,0.7737,OVERLAP
5.5-2,5.2.3-4,0.7736,OVERLAP
5.3-2,5.2.4-3,0.7736,OVERLAP
5.3-16,5.2.5-2,0.7736,OVERLAP
5.8-2,5.1.1-2.1,0.7736,OVERLAP
5.8-2,5.1.1-1.1,0.7736,OVERLAP
5.3-7,5.2.3-1,0.7735,OVERLAP
5.1-1,5.4.1-1.1,0.7735,OVERLAP
5.3-13,5.1.3-1,0.7735,OVERLAP
5.6-6,5.2.2-1,0.7735,OVERLAP
5.3-1,5.1.2-2,0.7734,OVERLAP
5.3-15B,5.2.2-3,0.7734,OVERLAP
5.11-1,5.2.2-5,0.7734,OVERLAP
5.11-4,5.2.3-4,0.7733,OVERLAP
5.3-15B,5.1.4-4,0.7733,OVERLAP
5.11-2,5.4.1-1,0.7733,OVERLAP
5.3-15A,5.2.3-2.2,0.7733,OVERLAP
5.11-2,5.1.2-5,0.7732,OVERLAP
5.4-3,5.1.1-2.2,0.7732,OVERLAP
5.6-8,5.1.4-1,0.7732,OVERLAP
5.5-4,5.2.5-4.1,0.7732,OVERLAP
5.9-1,5.2.2-3,0.7731,OVERLAP
5.6-5,5.2.2-5,0.7731,OVERLAP
5.5-8,5.2.3-2.2,0.7731,OVERLAP
5.8-1,5.2.4-3,0.7731,OVERLAP
5.1-4,5.2.5-4,0.7731,OVERLAP
5.3-2,5.4.2-3,0.7731,OVERLAP
5.5-5,5.1.4-1,0.7731,OVERLAP
5.11-4,5.1.1-1,0.773,OVERLAP
5.6-4A,5.1.1-1,0.773,OVERLAP
5.3-15B,5.1.3-2,0.773,OVERLAP
5.5-2,5.1.2-7,0.773,OVERLAP
5.9-1,5.1.3-1.2,0.7729,OVERLAP
5.1-4,5.1.4-3,0.7729,OVERLAP
5.4-1,5.2.3-1,0.7728,OVERLAP
5.3-2,5.3.1-2.2,0.7728,OVERLAP
5.5-7,5.1.4-5,0.7728,OVERLAP
5.1-2A,5.3.1-2,0.7728,OVERLAP
5.3-16,5.1.4-1,0.7728,OVERLAP
5.13-1A,5.1.4-1,0.7728,OVERLAP
5.5-4,5.2.4-2.1,0.7727,OVERLAP
5.3-9,5.2.3-3,0.7727,OVERLAP
5.5-6,5.2.2-6,0.7727,OVERLAP
5.6-5,5.2.2-4,0.7726,OVERLAP
5.8-1,5.1.1-2.1,0.7726,OVERLAP
5.6-8,5.1.4-5,0.7726,OVERLAP
5.6-1,5.2.5-2,0.7726,OVERLAP
5.4-4,5.1.2-7,0.7726,OVERLAP
5.5-4,5.2.1-1,0.7726,OVERLAP
5.6-4B,5.2.1-4,0.7726,OVERLAP
5.11-1,5.1.3-1,0.7726,OVERLAP
5.3-9,5.3.1-2.1,0.7725,OVERLAP
5.6-1,5.2.2-1,0.7725,OVERLAP
5.3-8,5.2.2-5,0.7725,OVERLAP
5.6-9,5.1.2-7,0.7724,OVERLAP
5.6-2,5.1.4-2,0.7724,OVERLAP
5.4-3,5.2.5-1,0.7724,OVERLAP
5.4-1,5.1.2-5,0.7724,OVERLAP
5.3-12,5.1.4-5,0.7723,OVERLAP
5.5-6,5.1.1-2,0.7723,OVERLAP
5.3-7,5.1.3-1,0.7723,OVERLAP
5.1-5,5.3.1-2.1,0.7722,OVERLAP
5.5-7,5.1.1-2.2,0.7722,OVERLAP
5.6-5,5.1.1-2,0.7722,OVERLAP
5.4-2,5.1.3-1.3,0.7721,OVERLAP
5.9-3,5.2.4-2,0.7721,OVERLAP
5.5-4,5.1.2-1.1,0.7721,OVERLAP
5.6-4A,5.2.5-2,0.7721,OVERLAP
5.3-10,5.2.4-2,0.7721,OVERLAP
5.1-1,5.4.2-4,0.772,OVERLAP
5.1-2,5.2.2-1,0.772,OVERLAP
5.5-8,5.1.4-1,0.772,OVERLAP
5.2-1,5.2.3-1,0.772,OVERLAP
5.4-2,5.1.3-4,0.772,OVERLAP
5.3-3,5.1.2-5,0.7719,OVERLAP
5.11-2,5.1.3-1.2,0.7719,OVERLAP
5.3-15B,5.3.1-1,0.7719,OVERLAP
5.6-8,5.1.3-1.1,0.7719,OVERLAP
5.6-3,5.5.1-2,0.7719,OVERLAP
5.6-4B,5.2.3-2.2,0.7719,OVERLAP
5.13-1B,5.1.4-3,0.7719,OVERLAP
5.1-5,5.1.3-4,0.7718,OVERLAP
5.5-2,5.2.1-4.2,0.7718,OVERLAP
5.4-3,5.2.1-1,0.7718,OVERLAP
5.2-1,5.1.4-5,0.7717,OVERLAP
5.5-4,5.4.2-4,0.7717,OVERLAP
5.3-15A,5.2.3-1,0.7717,OVERLAP
5.1-2A,5.1.3-4,0.7716,OVERLAP
5.5-4,5.3.1-3,0.7716,OVERLAP
5.3-3,5.2.5-2,0.7716,OVERLAP
5.11-4,5.1.3-1.1,0.7716,OVERLAP
5.6-3,5.2.1-1,0.7716,OVERLAP
5.11-3,5.4.2-2,0.7716,OVERLAP
5.10-1,5.2.1-3,0.7716,OVERLAP
5.11-2,5.2.1-3,0.7715,OVERLAP
5.3-3,5.1.1-2,0.7715,OVERLAP
5.12-1,5.4.2-2,0.7715,OVERLAP
5.3-13,5.1.4-1,0.7714,OVERLAP
5.5-8,5.2.4-2.1,0.7714,OVERLAP
5.11-4,5.5.1-2,0.7713,OVERLAP
5.3-1,5.2.4-1.1,0.7713,OVERLAP
5.1-4,5.4.2-3,0.7713,OVERLAP
5.11-1,5.4.2-2,0.7712,OVERLAP
5.3-11,5.1.3-1.2,0.7712,OVERLAP
5.3-4B,5.2.5-2,0.7712,OVERLAP
5.3-12,5.1.3-1.3,0.7712,OVERLAP
5.13-1A,5.2.2-4,0.7711,OVERLAP
5.6-8,5.2.1-1,0.7711,OVERLAP
5.4-4,5.1.1-2.1,0.7711,OVERLAP
5.3-4A,5.3.1-2.2,0.7711,OVERLAP
5.8-3,5.2.5-2,0.7711,OVERLAP
5.9-1,5.1.1-2,0.7711,OVERLAP
5.2-3,5.2.4-2.1,0.771,OVERLAP
5.2-1,5.1.4-4,0.771,OVERLAP
5.5-7,5.4.1-1,0.771,OVERLAP
5.1-1,5.1.3-1.1,0.771,OVERLAP
5.5-7,5.2.5-2.1,0.771,OVERLAP
5.6-6,5.2.4-1.2,0.7709,OVERLAP
5.9-1,5.1.2-1.1,0.7708,OVERLAP
5.3-16,5.4.1-1,0.7708,OVERLAP
5.3-15B,5.2.1-4,0.7708,OVERLAP
5.12-3,5.2.2-4,0.7708,OVERLAP
5.3-14,5.4.1-3,0.7707,OVERLAP
5.3-3,5.2.5-3,0.7707,OVERLAP
5.5-7,5.1.2-3,0.7707,OVERLAP
5.3-5,5.4.2-4,0.7707,OVERLAP
5.3-9,5.1.1-2.1,0.7706,OVERLAP
5.3-8,5.2.3-1,0.7706,OVERLAP
5.3-15A,5.1.2-4,0.7706,OVERLAP
5.5-8,5.1.2-7,0.7706,OVERLAP
5.6-1,5.2.2-5,0.7706,OVERLAP
5.6-2,5.1.2-7,0.7706,OVERLAP
5.11-1,5.2.4-1.1,0.7706,OVERLAP
5.9-3,5.2.3-2,0.7705,OVERLAP
5.11-2,5.2.4-2,0.7705,OVERLAP
5.1-5,5.2.5-2.1,0.7705,OVERLAP
5.5-1,5.2.3-2.2,0.7705,OVERLAP
5.3-1,5.5.1-2,0.7704,OVERLAP
5.9-3,5.2.2-5,0.7704,OVERLAP
5.3-15A,5.3.1-3,0.7703,OVERLAP
5.3-2,5.4.1-2,0.7703,OVERLAP
5.7-2,5.1.1-1,0.7702,OVERLAP
5.6-3,5.1.2-7,0.7701,OVERLAP
5.6-6,5.2.5-1,0.77,OVERLAP
5.6-8,5.1.2-2,0.77,OVERLAP
5.5-4,5.2.3-2,0.77,OVERLAP
5.5-5,5.1.4-5,0.77,OVERLAP
5.13-1B,5.1.4-1,0.77,OVERLAP
5.5-6,5.3.1-2,0.7699,OVERLAP
5.6-1,5.2.3-3,0.7699,OVERLAP
5.11-1,5.2.4-2,0.7697,OVERLAP
5.4-2,5.2.5-2,0.7697,OVERLAP
5.3-12,5.2.2-1,0.7696,OVERLAP
5.3-7,5.2.1-1,0.7696,OVERLAP
5.6-7,5.2.1-3.1,0.7696,OVERLAP
5.3-3,5.2.2-5,0.7696,OVERLAP
5.3-1,5.1.2-1.1,0.7695,OVERLAP
5.3-4A,5.2.5-3,0.7694,OVERLAP
5.13-1A,5.2.5-2.1,0.7694,OVERLAP
5.1-4,5.2.2-3,0.7694,OVERLAP
5.2-1,5.4.2-2,0.7694,OVERLAP
5.6-6,5.2.4-1.1,0.7694,OVERLAP
5.4-2,5.2.2-1,0.7694,OVERLAP
5.3-15A,5.2.1-4,0.7694,OVERLAP
5.7-1,5.2.5-2,0.7694,OVERLAP
5.5-8,5.1.1-2.1,0.7693,OVERLAP
5.3-6A,5.1.3-2,0.7693,OVERLAP
5.1-4,5.4.2-2,0.7692,OVERLAP
5.3-10,5.2.5-4,0.7692,OVERLAP
5.8-1,5.1.1-1.1,0.7691,OVERLAP
5.4-4,5.2.3-3,0.7691,OVERLAP
5.3-13,5.1.1-2.2,0.7691,OVERLAP
5.6-5,5.1.3-4,0.7691,OVERLAP
5.3-9,5.2.3-1,0.769,OVERLAP
5.3-16,5.2.2-1,0.769,OVERLAP
5.3-16,5.4.1-1.1,0.769,OVERLAP
5.6-4B,5.2.1-4.1,0.7689,OVERLAP
5.9-1,5.2.5-3,0.7689,OVERLAP
5.3-12,5.1.2-7,0.7689,OVERLAP
5.3-1,5.2.2-6,0.7689,OVERLAP
5.3-6A,5.5.1-1,0.7688,OVERLAP
5.6-4B,5.2.2-3,0.7688,OVERLAP
5.9-1,5.2.2-6,0.7688,OVERLAP
5.8-1,5.2.1-3.1,0.7688,OVERLAP
5.11-1,5.2.2-6,0.7688,OVERLAP
5.3-2,5.2.4-2,0.7688,OVERLAP
5.11-3,5.4.2-3,0.7688,OVERLAP
5.5-7,5.1.2-1,0.7688,OVERLAP
5.1-5,5.1.2-1,0.7687,OVERLAP
5.6-4B,5.2.4-1.2,0.7687,OVERLAP
5.3-12,5.2.3-1,0.7686,OVERLAP
5.4-2,5.1.4-1,0.7686,OVERLAP
5.1-1,5.1.3-1.2,0.7684,OVERLAP
5.12-3,5.2.3-3,0.7684,OVERLAP
5.9-2,5.2.3-4,0.7684,OVERLAP
5.5-2,5.1.4-4,0.7684,OVERLAP
5.9-1,5.1.2-6,0.7684,OVERLAP
5.3-2,5.1.3-4,0.7683,OVERLAP
5.5-2,5.1.4-5,0.7683,OVERLAP
5.4-2,5.2.4-3,0.7683,OVERLAP
5.1-5,5.1.2-5,0.7683,OVERLAP
5.1-2A,5.2.2-6,0.7682,OVERLAP
5.1-4,5.1.2-3,0.7682,OVERLAP
5.4-2,5.1.3-1.2,0.7681,OVERLAP
5.1-2A,5.1.4-1,0.7681,OVERLAP
5.4-2,5.1.1-1,0.768,OVERLAP
5.9-3,5.2.5-4,0.768,OVERLAP
5.3-15B,5.1.3-1.1,0.7679,OVERLAP
5.3-1,5.2.3-1,0.7679,OVERLAP
5.7-2,5.3.1-2.2,0.7679,OVERLAP
5.1-2A,5.1.4-4,0.7678,OVERLAP
5.3-6B,5.2.2-4,0.7678,OVERLAP
5.5-5,5.1.1-2,0.7678,OVERLAP
5.10-1,5.2.4-3,0.7678,OVERLAP
5.6-8,5.2.1-4.2,0.7678,OVERLAP
5.3-1,5.2.2-2,0.7677,OVERLAP
5.1-1,5.5.1-2,0.7677,OVERLAP
5.3-1,5.2.5-3,0.7676,OVERLAP
5.9-2,5.2.5-1,0.7676,OVERLAP
5.10-1,5.1.2-5.1,0.7676,OVERLAP
5.4-2,5.2.4-1.1,0.7675,OVERLAP
5.3-2,5.4.2-2,0.7675,OVERLAP
5.13-1A,5.2.2-6,0.7675,OVERLAP
5.3-6A,5.2.1-2,0.7674,OVERLAP
5.11-3,5.1.3-1,0.7674,OVERLAP
5.9-1,5.3.1-1,0.7673,OVERLAP
5.3-9,5.1.3-3,0.7673,OVERLAP
5.3-10,5.2.1-3,0.7673,OVERLAP
5.13-1A,5.1.3-4,0.7672,OVERLAP
5.5-1,5.4.1-3,0.7672,OVERLAP
5.3-1,5.2.5-2,0.7671,OVERLAP
5.3-7,5.1.2-4,0.7671,OVERLAP
5.3-4A,5.4.1-1.1,0.7671,OVERLAP
5.6-4B,5.1.2-6,0.7671,OVERLAP
5.6-3,5.2.1-4.2,0.767,OVERLAP
5.6-6,5.4.2-1,0.7669,OVERLAP
5.3-9,5.5.1-2,0.7669,OVERLAP
5.13-1A,5.1.2-1,0.7669,OVERLAP
5.3-4A,5.2.4-1.2,0.7669,OVERLAP
5.4-2,5.1.3-1,0.7668,OVERLAP
5.5-8,5.4.2-2,0.7668,OVERLAP
5.11-1,5.2.2-1,0.7667,OVERLAP
5.11-2,5.1.1-2.1,0.7667,OVERLAP
5.3-6A,5.2.3-3,0.7667,OVERLAP
5.3-11,5.1.1-1.1,0.7666,OVERLAP
5.13-1B,5.2.1-3,0.7666,OVERLAP
5.3-15B,5.1.2-1.1,0.7666,OVERLAP
5.1-1,5.2.4-2,0.7666,OVERLAP
5.7-1,5.1.1-1,0.7666,OVERLAP
5.9-1,5.2.4-1.1,0.7666,OVERLAP
5.3-7,5.1.3-2,0.7666,OVERLAP
5.3-15A,5.4.2-2,0.7665,OVERLAP
5.3-6A,5.1.2-4,0.7665,OVERLAP
5.5-4,5.2.5-1,0.7665,OVERLAP
5.7-2,5.2.2-5,0.7664,OVERLAP
5.5-6,5.1.4-3,0.7664,OVERLAP
5.4-3,5.1.4-3,0.7662,OVERLAP
5.3-13,5.4.2-2,0.7662,OVERLAP
5.3-16,5.4.2-1,0.7662,OVERLAP
5.9-2,5.1.4-3,0.7662,OVERLAP
5.11-1,5.2.4-3,0.7661,OVERLAP
5.9-2,5.3.1-2.2,0.7661,OVERLAP
5.5-7,5.1.4-1,0.7661,OVERLAP
5.3-15A,5.2.3-3,0.7661,OVERLAP
5.3-12,5.2.1-4.2,0.766,OVERLAP
5.3-15B,5.1.2-4,0.7659,OVERLAP
5.9-1,5.2.1-3,0.7659,OVERLAP
5.6-4A,5.2.3-1,0.7659,OVERLAP
5.3-15A,5.4.1-2,0.7658,OVERLAP
5.5-5,5.2.3-3,0.7658,OVERLAP
5.3-15B,5.2.3-1,0.7658,OVERLAP
5.2-1,5.2.5-4,0.7657,OVERLAP
5.3-4B,5.2.3-3,0.7657,OVERLAP
5.3-11,5.1.4-5,0.7657,OVERLAP
5.11-4,5.1.1-2,0.7657,OVERLAP
5.5-7,5.1.4-2,0.7657,OVERLAP
5.3-11,5.2.1-4.2,0.7656,OVERLAP
5.11-2,5.1.4-2,0.7656,OVERLAP
5.6-1,5.3.1-2.2,0.7656,OVERLAP
5.4-1,5.3.1-1,0.7655,OVERLAP
5.10-1,5.1.1-2.1,0.7655,OVERLAP
5.9-1,5.2.1-3.1,0.7655,OVERLAP
5.6-8,5.1.4-3,0.7655,OVERLAP
5.6-6,5.2.4-2.1,0.7655,OVERLAP
5.6-4A,5.2.5-3,0.7654,OVERLAP
5.2-1,5.1.2-2,0.7654,OVERLAP
5.3-15B,5.3.1-2.1,0.7654,OVERLAP
5.3-7,5.1.1-1,0.7654,OVERLAP
5.3-15A,5.1.3-1.1,0.7654,OVERLAP
5.11-2,5.4.2-1,0.7653,OVERLAP
5.5-7,5.2.5-1,0.7653,OVERLAP
5.3-15A,5.2.4-2.1,0.7653,OVERLAP
5.3-10,5.1.3-4,0.7653,OVERLAP
5.3-9,5.2.5-2,0.7652,OVERLAP
5.6-6,5.1.2-4,0.7652,OVERLAP
5.3-1,5.1.2-3,0.7652,OVERLAP
5.3-3,5.2.3-2.2,0.7651,OVERLAP
5.5-8,5.2.2-2,0.7651,OVERLAP
5.3-4A,5.2.3-2.2,0.765,OVERLAP
5.7-2,5.2.1-3,0.765,OVERLAP
5.11-2,5.2.2-6,0.765,OVERLAP
5.4-1,5.4.1-1,0.765,OVERLAP
5.3-8,5.1.4-4,0.765,OVERLAP
5.3-5,5.2.1-4.1,0.7649,OVERLAP
5.3-12,5.1.4-1,0.7649,OVERLAP
5.13-1A,5.2.3-4,0.7649,OVERLAP
5.1-2A,5.4.1-1,0.7648,OVERLAP
5.8-1,5.1.3-1.2,0.7647,OVERLAP
5.4-4,5.1.4-1,0.7647,OVERLAP
5.5-7,5.1.1-2,0.7647,OVERLAP
5.6-6,5.2.2-6,0.7647,OVERLAP
5.3-6B,5.2.1-3.1,0.7647,OVERLAP
5.11-3,5.2.5-4.1,0.7647,OVERLAP
5.3-7,5.3.1-2,0.7647,OVERLAP
5.6-7,5.2.5-2.1,0.7647,OVERLAP
5.6-5,5.1.4-4,0.7647,OVERLAP
5.1-5,5.2.4-3,0.7646,OVERLAP
5.1-2,5.2.3-4,0.7646,OVERLAP
5.11-3,5.1.2-1.1,0.7645,OVERLAP
5.3-8,5.2.3-2.2,0.7644,OVERLAP
5.5-7,5.1.2-2,0.7644,OVERLAP
5.3-6A,5.2.4-1,0.7644,OVERLAP
5.3-7,5.2.1-3,0.7644,OVERLAP
5.11-2,5.3.1-2.1,0.7643,OVERLAP
5.1-5,5.1.3-1.3,0.7643,OVERLAP
5.6-7,5.2.4-1.2,0.7643,OVERLAP
5.5-6,5.2.5-4.1,0.7642,OVERLAP
5.3-1,5.1.3-1.2,0.7641,OVERLAP
5.3-7,5.2.2-3,0.7641,OVERLAP
5.3-15B,5.1.3-1,0.7641,OVERLAP
5.3-10,5.2.5-2.1,0.764,OVERLAP
5.3-1,5.2.2-4,0.764,OVERLAP
5.3-3,5.4.2-1,0.764,OVERLAP
5.5-5,5.2.2-5,0.7639,OVERLAP
5.9-2,5.1.4-5,0.7639,OVERLAP
5.5-5,5.2.5-3,0.7639,OVERLAP
5.4-2,5.2.3-1,0.7639,OVERLAP
5.13-1B,5.2.2-4,0.7639,OVERLAP
5.3-7,5.2.2-1,0.7638,OVERLAP
5.6-3,5.3.1-2.1,0.7638,OVERLAP
5.10-1,5.2.3-1,0.7638,OVERLAP
5.4-4,5.1.1-2.2,0.7638,OVERLAP
5.1-2,5.2.2-5,0.7637,OVERLAP
5.3-16,5.4.2-2,0.7636,OVERLAP
5.6-7,5.2.4-1.1,0.7636,OVERLAP
5.6-5,5.2.4-2.1,0.7636,OVERLAP
5.10-1,5.3.1-2.2,0.7636,OVERLAP
5.3-15A,5.1.3-2,0.7636,OVERLAP
5.3-8,5.2.5-2,0.7636,OVERLAP
5.3-2,5.1.4-3,0.7636,OVERLAP
5.3-9,5.2.3-4,0.7635,OVERLAP
5.3-5,5.2.2-4,0.7635,OVERLAP
5.9-1,5.1.2-4,0.7634,OVERLAP
5.5-5,5.1.2-7,0.7634,OVERLAP
5.12-1,5.2.3-3,0.7634,OVERLAP
5.4-1,5.2.5-1,0.7634,OVERLAP
5.12-1,5.1.4-2,0.7634,OVERLAP
5.11-4,5.1.4-5,0.7634,OVERLAP
5.3-9,5.2.3-2.1,0.7634,OVERLAP
5.3-5,5.2.5-3,0.7633,OVERLAP
5.6-1,5.1.1-1,0.7632,OVERLAP
5.5-5,5.1.1-1,0.7632,OVERLAP
5.3-7,5.3.1-2.1,0.7632,OVERLAP
5.3-16,5.1.3-1,0.7631,OVERLAP
5.5-4,5.4.1-1.1,0.7631,OVERLAP
5.3-13,5.1.2-5.1,0.763,OVERLAP
5.11-3,5.2.3-3,0.763,OVERLAP
5.6-4A,5.1.3-1.3,0.763,OVERLAP
5.12-1,5.1.3-1.2,0.763,OVERLAP
5.6-3,5.2.3-2.1,0.7629,OVERLAP
5.4-1,5.3.1-3,0.7629,OVERLAP
5.12-1,5.1.1-1.1,0.7629,OVERLAP
5.8-3,5.1.4-4,0.7628,OVERLAP
5.6-1,5.1.3-1.3,0.7628,OVERLAP
5.3-7,5.2.5-2,0.7628,OVERLAP
5.1-2A,5.4.1-2,0.7628,OVERLAP
5.3-16,5.2.1-4.2,0.7628,OVERLAP
5.5-7,5.1.2-7,0.7628,OVERLAP
5.3-13,5.1.2-2,0.7627,OVERLAP
5.3-3,5.1.3-1.3,0.7626,OVERLAP
5.8-2,5.4.1-3,0.7626,OVERLAP
5.5-5,5.2.2-4,0.7626,OVERLAP
5.4-1,5.1.3-3,0.7626,OVERLAP
5.7-1,5.2.1-3,0.7625,OVERLAP
5.3-5,5.1.1-2.1,0.7625,OVERLAP
5.3-12,5.4.1-3,0.7625,OVERLAP
5.5-6,5.4.1-1,0.7625,OVERLAP
5.3-15B,5.2.3-3,0.7625,OVERLAP
5.11-2,5.4.2-2,0.7624,OVERLAP
5.6-6,5.1.3-1.3,0.7624,OVERLAP
5.1-4,5.2.2-4,0.7624,OVERLAP
5.1-1,5.4.2-3,0.7624,OVERLAP
5.1-5,5.2.4-1.1,0.7624,OVERLAP
5.9-1,5.2.5-2.1,0.7624,OVERLAP
5.3-9,5.2.2-5,0.7624,OVERLAP
5.11-4,5.1.2-5.1,0.7623,OVERLAP
5.3-5,5.1.2-1.1,0.7623,OVERLAP
5.11-2,5.2.3-2.1,0.7623,OVERLAP
5.5-7,5.1.4-4,0.7623,OVERLAP
5.13-1A,5.4.1-2,0.7623,OVERLAP
5.5-6,5.1.3-4,0.7622,OVERLAP
5.5-8,5.2.1-4.2,0.7622,OVERLAP
5.6-4B,5.4.2-4,0.7621,OVERLAP
5.3-2,5.5.1-2,0.7621,OVERLAP
5.3-4A,5.4.2-3,0.7621,OVERLAP
5.3-1,5.1.3-3,0.762,OVERLAP
5.6-4A,5.3.1-2.2,0.762,OVERLAP
5.4-3,5.1.4-1,0.762,OVERLAP
5.2-3,5.1.1-2.2,0.762,OVERLAP
5.3-7,5.4.2-2,0.762,OVERLAP
5.5-6,5.1.2-2,0.762,OVERLAP
5.3-13,5.2.1-3,0.7619,OVERLAP
5.13-1A,5.2.4-2,0.7619,OVERLAP
5.3-1,5.2.3-2.1,0.7619,OVERLAP
5.3-6A,5.2.5-4.1,0.7618,OVERLAP
5.11-4,5.2.1-3,0.7618,OVERLAP
5.8-2,5.1.4-4,0.7618,OVERLAP
5.3-15B,5.2.4-2.1,0.7618,OVERLAP
5.5-6,5.1.2-1.1,0.7617,OVERLAP
5.4-2,5.4.1-2,0.7617,OVERLAP
5.4-3,5.1.4-2,0.7617,OVERLAP
5.3-3,5.3.1-2.2,0.7616,OVERLAP
5.8-2,5.2.3-2.2,0.7616,OVERLAP
5.6-7,5.2.2-5,0.7616,OVERLAP
5.9-2,5.2.5-3,0.7616,OVERLAP
5.3-16,5.1.1-2.1,0.7616,OVERLAP
5.6-6,5.1.3-1,0.7616,OVERLAP
5.8-2,5.2.5-2,0.7616,OVERLAP
5.1-2,5.2.2-4,0.7615,OVERLAP
5.9-2,5.2.3-2.1,0.7615,OVERLAP
5.11-4,5.2.2-2,0.7614,OVERLAP
5.6-5,5.1.3-1.2,0.7614,OVERLAP
5.3-1,5.2.3-4,0.7614,OVERLAP
5.5-1,5.1.1-1.1,0.7614,OVERLAP
5.3-3,5.2.1-3,0.7613,OVERLAP
5.6-8,5.4.1-2,0.7613,OVERLAP
5.5-7,5.5.1-2,0.7613,OVERLAP
5.1-2A,5.1.2-4,0.7613,OVERLAP
5.11-3,5.2.1-3,0.7613,OVERLAP
5.6-8,5.2.2-1,0.7612,OVERLAP
5.1-5,5.2.5-2,0.7612,OVERLAP
5.4-1,5.2.2-3,0.7612,OVERLAP
5.6-5,5.4.1-2,0.7612,OVERLAP
5.3-4A,5.2.1-3.1,0.7612,OVERLAP
5.3-1,5.1.3-4,0.7611,OVERLAP
5.1-1,5.1.2-3,0.7611,OVERLAP
5.6-8,5.2.5-1,0.7611,OVERLAP
5.9-2,5.2.1-4.2,0.7611,OVERLAP
5.3-13,5.4.2-3,0.7611,OVERLAP
5.5-8,5.2.4-2,0.761,OVERLAP
5.5-1,5.2.5-2,0.761,OVERLAP
5.11-3,5.2.4-2,0.7609,OVERLAP
5.1-2,5.1.1-2.1,0.7609,OVERLAP
5.5-4,5.2.2-6,0.7609,OVERLAP
5.1-5,5.2.4-1,0.7608,OVERLAP
5.3-13,5.1.3-1.2,0.7608,OVERLAP
5.6-9,5.1.2-5,0.7608,OVERLAP
5.6-6,5.2.1-1,0.7608,OVERLAP
5.3-10,5.1.4-1,0.7607,OVERLAP
5.5-2,5.4.1-3,0.7607,OVERLAP
5.5-7,5.2.3-4,0.7607,OVERLAP
5.3-2,5.2.3-1,0.7606,OVERLAP
5.3-9,5.1.1-2,0.7606,OVERLAP
5.3-4B,5.1.3-1.3,0.7605,OVERLAP
5.1-4,5.2.4-1,0.7605,OVERLAP
5.4-2,5.2.2-5,0.7605,OVERLAP
5.7-2,5.2.5-2,0.7605,OVERLAP
5.6-6,5.2.3-3,0.7605,OVERLAP
5.3-7,5.2.1-4.1,0.7605,OVERLAP
5.5-6,5.4.2-3,0.7605,OVERLAP
5.3-15A,5.2.2-6,0.7604,OVERLAP
5.11-2,5.2.4-1.1,0.7604,OVERLAP
5.3-12,5.2.5-2.1,0.7604,OVERLAP
5.5-7,5.4.1-3,0.7604,OVERLAP
5.5-8,5.2.3-4,0.7603,OVERLAP
5.11-3,5.2.2-3,0.7603,OVERLAP
5.6-9,5.1.3-1.3,0.7603,OVERLAP
5.5-7,5.2.1-1,0.7603,OVERLAP
5.5-7,5.2.4-1.1,0.7603,OVERLAP
5.6-7,5.1.2-2,0.7602,OVERLAP
