src_id,tgt_id,gemini_embed_score,predicted_rel
5.3-8,5.2.4-1,0.6749,COMPLEMENTARITY
5.3-6A,5.2.3-4,0.6749,COMPLEMENTARITY
5.5-1,5.2.3-4,0.6748,COMPLEMENTARITY
5.5-6,5.1.2-3,0.6748,COMPLEMENTARITY
5.11-1,5.2.5-4,0.6748,COMPLEMENTARITY
5.1-4,5.2.2-3,0.6748,COMPLEMENTARITY
5.3-8,5.3.1-2.1,0.6747,COMPLEMENTARITY
5.7-2,5.1.2-6,0.6747,COMPLEMENTARITY
5.3-9,5.2.3-2,0.6747,COMPLEMENTARITY
5.3-6B,5.1.2-2,0.6747,COMPLEMENTARITY
5.13-1A,5.3.1-1,0.6747,COMPLEMENTARITY
5.7-2,5.1.2-3,0.6747,COMPLEMENTARITY
5.3-7,5.1.4-1,0.6747,COMPLEMENTARITY
5.3-15B,5.2.1-2,0.6747,COMPLEMENTARITY
5.4-2,5.3.1-2,0.6747,COMPLEMENTARITY
5.3-8,5.2.5-2,0.6746,COMPLEMENTARITY
5.3-9,5.1.1-1,0.6746,COMPLEMENTARITY
5.6-5,5.4.2-2,0.6746,COMPLEMENTARITY
5.4-1,5.1.3-1.2,0.6746,COMPLEMENTARITY
5.13-1A,5.2.1-2,0.6746,COMPLEMENTARITY
5.10-1,5.1.4-3,0.6745,COMPLEMENTARITY
5.12-2,5.1.2-6,0.6745,COMPLEMENTARITY
5.5-5,5.4.2-2,0.6745,COMPLEMENTARITY
5.11-3,5.4.1-2,0.6745,COMPLEMENTARITY
5.7-1,5.4.2-1,0.6744,COMPLEMENTARITY
5.1-4,5.1.2-7,0.6744,COMPLEMENTARITY
5.12-2,5.2.2-3,0.6744,COMPLEMENTARITY
5.3-12,5.5.1-1,0.6743,COMPLEMENTARITY
5.5-6,5.2.1-3.1,0.6743,COMPLEMENTARITY
5.3-8,5.2.1-4,0.6743,COMPLEMENTARITY
5.5-8,5.1.4-4,0.6743,COMPLEMENTARITY
5.3-9,5.2.1-3.1,0.6743,COMPLEMENTARITY
5.1-4,5.1.2-1.1,0.6742,COMPLEMENTARITY
5.3-7,5.1.2-7,0.6742,COMPLEMENTARITY
5.6-4A,5.4.1-3,0.6742,COMPLEMENTARITY
5.3-8,5.1.2-1,0.6741,COMPLEMENTARITY
5.3-16,5.1.1-2,0.6741,COMPLEMENTARITY
5.3-7,5.2.5-3,0.6741,COMPLEMENTARITY
5.3-13,5.2.5-4,0.6741,COMPLEMENTARITY
5.8-2,5.1.3-1.2,0.6741,COMPLEMENTARITY
5.1-1,5.5.1-2,0.674,COMPLEMENTARITY
5.6-5,5.1.1-2,0.674,COMPLEMENTARITY
5.12-2,5.1.4-4,0.6739,COMPLEMENTARITY
5.11-2,5.1.3-1.2,0.6738,COMPLEMENTARITY
5.1-4,5.2.4-1.1,0.6738,COMPLEMENTARITY
5.3-5,5.1.3-2,0.6738,COMPLEMENTARITY
5.6-5,5.5.1-1,0.6738,COMPLEMENTARITY
5.4-4,5.1.4-4,0.6738,COMPLEMENTARITY
5.3-4B,5.1.2-5.1,0.6738,COMPLEMENTARITY
5.0-1,5.4.2-1,0.6738,COMPLEMENTARITY
5.13-1A,5.4.2-1,0.6738,COMPLEMENTARITY
5.3-13,5.1.2-5,0.6737,COMPLEMENTARITY
5.12-3,5.2.2-5,0.6737,COMPLEMENTARITY
5.6-8,5.1.1-1.1,0.6737,COMPLEMENTARITY
5.4-3,5.1.4-3,0.6737,COMPLEMENTARITY
5.3-2,5.2.5-2,0.6737,COMPLEMENTARITY
5.3-3,5.2.4-3,0.6737,COMPLEMENTARITY
5.7-1,5.3.1-1,0.6736,COMPLEMENTARITY
5.5-5,5.2.5-4,0.6736,COMPLEMENTARITY
5.3-12,5.2.5-2.1,0.6736,COMPLEMENTARITY
5.3-15A,5.1.1-1,0.6736,COMPLEMENTARITY
5.12-1,5.2.2-6,0.6736,COMPLEMENTARITY
5.6-2,5.2.1-3.1,0.6735,COMPLEMENTARITY
5.3-13,5.1.2-6,0.6735,COMPLEMENTARITY
5.3-6A,5.2.1-3,0.6735,COMPLEMENTARITY
5.3-4A,5.2.3-2.1,0.6735,COMPLEMENTARITY
5.8-3,5.2.5-3,0.6735,COMPLEMENTARITY
5.5-6,5.2.5-4,0.6735,COMPLEMENTARITY
5.1-5,5.2.5-3,0.6735,COMPLEMENTARITY
5.12-2,5.2.4-3,0.6734,COMPLEMENTARITY
5.10-1,5.2.4-2,0.6734,COMPLEMENTARITY
5.1-4,5.2.2-6,0.6734,COMPLEMENTARITY
5.3-6B,5.5.1-1,0.6734,COMPLEMENTARITY
5.11-2,5.4.1-1.1,0.6734,COMPLEMENTARITY
5.6-8,5.4.2-4,0.6733,COMPLEMENTARITY
5.5-6,5.2.4-1.2,0.6733,COMPLEMENTARITY
5.5-5,5.1.2-5.1,0.6733,COMPLEMENTARITY
5.13-1B,5.2.4-3,0.6733,COMPLEMENTARITY
5.3-2,5.1.2-1.1,0.6733,COMPLEMENTARITY
5.13-1B,5.4.1-3,0.6732,COMPLEMENTARITY
5.3-2,5.4.2-4,0.6732,COMPLEMENTARITY
5.3-3,5.1.2-7,0.6732,COMPLEMENTARITY
5.12-3,5.2.3-3,0.6731,COMPLEMENTARITY
5.4-1,5.2.2-5,0.6731,COMPLEMENTARITY
5.3-6A,5.4.2-3,0.6731,COMPLEMENTARITY
5.6-5,5.3.1-2,0.6731,COMPLEMENTARITY
5.3-6A,5.2.1-4.1,0.6731,COMPLEMENTARITY
5.3-16,5.1.1-1,0.6731,COMPLEMENTARITY
5.9-1,5.2.3-2.1,0.673,COMPLEMENTARITY
5.6-1,5.1.2-3,0.673,COMPLEMENTARITY
5.11-1,5.1.4-2,0.673,COMPLEMENTARITY
5.6-8,5.1.2-5.1,0.673,COMPLEMENTARITY
5.3-15B,5.2.1-3,0.673,COMPLEMENTARITY
5.7-1,5.1.4-2,0.673,COMPLEMENTARITY
5.10-1,5.2.1-1,0.6729,COMPLEMENTARITY
5.1-2,5.1.1-1.1,0.6729,COMPLEMENTARITY
5.11-2,5.1.2-3,0.6729,COMPLEMENTARITY
5.3-3,5.2.5-3,0.6729,COMPLEMENTARITY
5.5-7,5.2.5-4,0.6729,COMPLEMENTARITY
5.2-3,5.5.1-2,0.6728,COMPLEMENTARITY
5.9-2,5.1.3-3,0.6728,COMPLEMENTARITY
5.5-6,5.2.4-2,0.6728,COMPLEMENTARITY
5.6-1,5.4.2-1,0.6727,COMPLEMENTARITY
5.12-1,5.1.3-1.2,0.6727,COMPLEMENTARITY
5.8-1,5.1.3-1.2,0.6727,COMPLEMENTARITY
5.3-6A,5.1.4-5,0.6727,COMPLEMENTARITY
5.6-9,5.1.2-5.1,0.6726,COMPLEMENTARITY
5.6-3,5.2.4-1.2,0.6726,COMPLEMENTARITY
5.9-2,5.2.3-3,0.6726,COMPLEMENTARITY
5.11-4,5.2.4-2,0.6726,COMPLEMENTARITY
5.3-3,5.2.2-6,0.6726,COMPLEMENTARITY
5.12-1,5.4.1-3,0.6726,COMPLEMENTARITY
5.3-13,5.2.4-3,0.6726,COMPLEMENTARITY
5.4-3,5.3.1-3,0.6726,COMPLEMENTARITY
5.1-1,5.3.1-2.1,0.6725,COMPLEMENTARITY
5.4-1,5.1.4-4,0.6725,COMPLEMENTARITY
5.5-2,5.4.1-3,0.6725,COMPLEMENTARITY
5.3-6A,5.1.2-3,0.6724,COMPLEMENTARITY
5.4-1,5.2.3-2.2,0.6724,COMPLEMENTARITY
5.0-1,5.2.4-1.2,0.6724,COMPLEMENTARITY
5.12-1,5.2.2-1,0.6724,COMPLEMENTARITY
5.8-3,5.4.1-2,0.6723,COMPLEMENTARITY
5.4-4,5.4.1-3,0.6723,COMPLEMENTARITY
5.6-7,5.2.5-4.1,0.6723,COMPLEMENTARITY
5.3-7,5.1.4-2,0.6723,COMPLEMENTARITY
5.2-2,5.1.4-2,0.6723,COMPLEMENTARITY
5.11-2,5.1.2-1.1,0.6723,COMPLEMENTARITY
5.10-1,5.2.2-2,0.6723,COMPLEMENTARITY
5.6-5,5.5.1-2,0.6722,COMPLEMENTARITY
5.12-1,5.1.1-1,0.6722,COMPLEMENTARITY
5.7-1,5.2.4-1,0.6722,COMPLEMENTARITY
5.3-16,5.2.5-2.1,0.6721,COMPLEMENTARITY
5.3-6A,5.2.4-1,0.6721,COMPLEMENTARITY
5.2-2,5.1.2-3,0.6721,COMPLEMENTARITY
5.9-2,5.1.4-3,0.6721,COMPLEMENTARITY
5.1-5,5.2.4-1,0.6721,COMPLEMENTARITY
5.3-4B,5.2.2-2,0.672,COMPLEMENTARITY
5.11-3,5.1.2-6,0.672,COMPLEMENTARITY
5.3-1,5.1.2-5.1,0.672,COMPLEMENTARITY
5.6-5,5.2.2-2,0.6719,COMPLEMENTARITY
5.4-3,5.1.2-5.1,0.6719,COMPLEMENTARITY
5.3-7,5.1.4-5,0.6719,COMPLEMENTARITY
5.6-3,5.1.1-1,0.6719,COMPLEMENTARITY
5.5-3,5.4.1-2,0.6718,COMPLEMENTARITY
5.6-9,5.2.5-4,0.6718,COMPLEMENTARITY
5.3-6B,5.1.2-6,0.6718,COMPLEMENTARITY
5.11-4,5.4.2-2,0.6718,COMPLEMENTARITY
5.7-2,5.2.4-1.2,0.6718,COMPLEMENTARITY
5.1-1,5.2.2-5,0.6718,COMPLEMENTARITY
5.7-1,5.2.2-5,0.6717,COMPLEMENTARITY
5.5-7,5.2.4-2,0.6717,COMPLEMENTARITY
5.10-1,5.1.2-1,0.6717,COMPLEMENTARITY
5.8-2,5.3.1-2.1,0.6717,COMPLEMENTARITY
5.1-5,5.4.2-4,0.6717,COMPLEMENTARITY
5.1-4,5.3.1-2.1,0.6717,COMPLEMENTARITY
5.3-6B,5.1.1-2.2,0.6716,COMPLEMENTARITY
5.12-2,5.2.3-4,0.6716,COMPLEMENTARITY
5.5-1,5.2.1-3.1,0.6716,COMPLEMENTARITY
5.9-3,5.3.1-2.2,0.6716,COMPLEMENTARITY
5.11-4,5.4.2-1,0.6715,COMPLEMENTARITY
5.3-14,5.2.2-2,0.6715,COMPLEMENTARITY
5.9-1,5.2.3-1,0.6715,COMPLEMENTARITY
5.4-4,5.2.3-3,0.6715,COMPLEMENTARITY
5.6-3,5.2.4-1,0.6715,COMPLEMENTARITY
5.3-16,5.2.5-2,0.6715,COMPLEMENTARITY
5.3-11,5.4.2-3,0.6715,COMPLEMENTARITY
5.8-3,5.1.2-6,0.6714,COMPLEMENTARITY
5.5-3,5.1.2-2,0.6714,COMPLEMENTARITY
5.3-13,5.1.1-2.2,0.6714,COMPLEMENTARITY
5.7-2,5.2.4-2,0.6714,COMPLEMENTARITY
5.1-2,5.2.5-3,0.6714,COMPLEMENTARITY
5.3-15B,5.2.3-3,0.6714,COMPLEMENTARITY
5.3-14,5.1.3-1.3,0.6714,COMPLEMENTARITY
5.5-7,5.3.1-2,0.6714,COMPLEMENTARITY
5.3-8,5.4.2-3,0.6713,COMPLEMENTARITY
5.3-6A,5.2.5-2.1,0.6713,COMPLEMENTARITY
5.1-1,5.2.3-4,0.6713,COMPLEMENTARITY
5.10-1,5.1.4-2,0.6713,COMPLEMENTARITY
5.6-1,5.1.4-2,0.6712,COMPLEMENTARITY
5.3-1,5.4.2-4,0.6712,COMPLEMENTARITY
5.5-6,5.3.1-2.1,0.6712,COMPLEMENTARITY
5.0-1,5.2.1-4.2,0.6712,COMPLEMENTARITY
5.4-2,5.2.4-3,0.6712,COMPLEMENTARITY
5.3-6A,5.2.2-1,0.6711,COMPLEMENTARITY
5.5-2,5.3.1-2.1,0.6711,COMPLEMENTARITY
5.6-2,5.2.3-4,0.6711,COMPLEMENTARITY
5.9-3,5.2.1-3.1,0.6711,COMPLEMENTARITY
5.1-3,5.2.3-2.2,0.671,COMPLEMENTARITY
5.3-4B,5.1.3-1.2,0.671,COMPLEMENTARITY
5.3-8,5.1.1-2.2,0.671,COMPLEMENTARITY
5.13-1A,5.4.2-3,0.671,COMPLEMENTARITY
5.0-1,5.2.2-1,0.671,COMPLEMENTARITY
5.3-6B,5.1.2-3,0.6709,COMPLEMENTARITY
5.5-5,5.4.1-3,0.6709,COMPLEMENTARITY
5.3-6A,5.2.5-3,0.6709,COMPLEMENTARITY
5.1-5,5.2.4-3,0.6709,COMPLEMENTARITY
5.3-5,5.2.4-1.1,0.6709,COMPLEMENTARITY
5.6-3,5.1.1-2,0.6708,COMPLEMENTARITY
5.6-5,5.2.1-4.2,0.6708,COMPLEMENTARITY
5.3-3,5.2.1-4.2,0.6708,COMPLEMENTARITY
5.4-1,5.1.2-7,0.6708,COMPLEMENTARITY
5.1-2A,5.2.1-3.1,0.6708,COMPLEMENTARITY
5.5-6,5.2.1-3,0.6708,COMPLEMENTARITY
5.6-5,5.1.3-1.3,0.6708,COMPLEMENTARITY
5.4-3,5.2.4-3,0.6708,COMPLEMENTARITY
5.11-3,5.2.1-4.2,0.6707,COMPLEMENTARITY
5.3-16,5.1.2-1.1,0.6707,COMPLEMENTARITY
5.4-3,5.2.1-3.1,0.6707,COMPLEMENTARITY
5.3-15A,5.2.3-2.1,0.6707,COMPLEMENTARITY
5.3-14,5.1.3-1.2,0.6706,COMPLEMENTARITY
5.3-8,5.2.3-3,0.6706,COMPLEMENTARITY
5.3-1,5.2.2-6,0.6706,COMPLEMENTARITY
5.3-3,5.2.1-2,0.6706,COMPLEMENTARITY
5.3-8,5.1.4-3,0.6706,COMPLEMENTARITY
5.5-1,5.5.1-2,0.6706,COMPLEMENTARITY
5.3-1,5.3.1-2,0.6705,COMPLEMENTARITY
5.6-7,5.1.2-4,0.6705,COMPLEMENTARITY
5.4-3,5.1.2-6,0.6705,COMPLEMENTARITY
5.3-13,5.1.2-1.1,0.6704,COMPLEMENTARITY
5.3-8,5.1.4-2,0.6704,COMPLEMENTARITY
5.6-1,5.2.4-3,0.6704,COMPLEMENTARITY
5.6-7,5.4.1-1.1,0.6704,COMPLEMENTARITY
5.1-3,5.4.1-3,0.6703,COMPLEMENTARITY
5.5-1,5.2.3-3,0.6703,COMPLEMENTARITY
5.5-2,5.3.1-2,0.6703,COMPLEMENTARITY
5.3-15B,5.1.3-2,0.6703,COMPLEMENTARITY
5.6-9,5.2.1-3,0.6703,COMPLEMENTARITY
5.7-2,5.2.5-4,0.6703,COMPLEMENTARITY
5.7-1,5.1.3-4,0.6703,COMPLEMENTARITY
5.4-2,5.2.5-3,0.6702,COMPLEMENTARITY
5.3-8,5.2.3-4,0.6702,COMPLEMENTARITY
5.8-3,5.2.5-4,0.6702,COMPLEMENTARITY
5.3-11,5.3.1-2,0.6702,COMPLEMENTARITY
5.1-3,5.1.2-5.1,0.6701,COMPLEMENTARITY
5.3-15A,5.2.3-2,0.6701,COMPLEMENTARITY
5.5-8,5.2.3-4,0.6701,COMPLEMENTARITY
5.5-7,5.2.4-1,0.6701,COMPLEMENTARITY
5.12-1,5.2.1-4.2,0.67,COMPLEMENTARITY
5.3-5,5.1.3-3,0.67,COMPLEMENTARITY
5.5-7,5.1.2-3,0.67,COMPLEMENTARITY
5.5-6,5.1.2-5.1,0.67,COMPLEMENTARITY
5.3-16,5.1.2-6,0.67,COMPLEMENTARITY
5.10-1,5.2.5-3,0.67,COMPLEMENTARITY
5.10-1,5.1.4-5,0.6699,COMPLEMENTARITY
5.4-1,5.5.1-2,0.6699,COMPLEMENTARITY
5.3-7,5.3.1-2,0.6699,COMPLEMENTARITY
5.12-2,5.1.3-1.2,0.6699,COMPLEMENTARITY
5.4-1,5.2.2-2,0.6698,COMPLEMENTARITY
5.4-2,5.2.3-2.2,0.6698,COMPLEMENTARITY
5.6-2,5.2.3-3,0.6698,COMPLEMENTARITY
5.3-15B,5.1.2-4,0.6697,COMPLEMENTARITY
5.3-9,5.2.1-1,0.6697,COMPLEMENTARITY
5.11-2,5.1.4-5,0.6697,COMPLEMENTARITY
5.3-3,5.1.3-4,0.6697,COMPLEMENTARITY
5.3-11,5.2.1-4,0.6697,COMPLEMENTARITY
5.5-3,5.1.4-2,0.6697,COMPLEMENTARITY
5.1-2,5.4.1-3,0.6696,COMPLEMENTARITY
5.6-3,5.3.1-1,0.6696,COMPLEMENTARITY
5.3-15A,5.2.2-3,0.6696,COMPLEMENTARITY
5.3-13,5.1.2-5.1,0.6696,COMPLEMENTARITY
5.9-2,5.4.2-1,0.6696,COMPLEMENTARITY
5.1-1,5.2.1-3,0.6696,COMPLEMENTARITY
5.8-2,5.2.5-3,0.6696,COMPLEMENTARITY
5.6-4A,5.1.2-5.1,0.6696,COMPLEMENTARITY
5.11-4,5.1.2-5.1,0.6696,COMPLEMENTARITY
5.8-1,5.2.4-3,0.6696,COMPLEMENTARITY
5.13-1B,5.1.2-1.1,0.6696,COMPLEMENTARITY
5.3-4B,5.1.2-5,0.6696,COMPLEMENTARITY
5.3-4B,5.1.2-6,0.6695,COMPLEMENTARITY
5.2-2,5.2.1-4,0.6695,COMPLEMENTARITY
5.7-2,5.2.5-2.1,0.6694,COMPLEMENTARITY
5.3-15B,5.4.2-3,0.6694,COMPLEMENTARITY
5.9-2,5.2.2-1,0.6694,COMPLEMENTARITY
5.1-4,5.2.1-3,0.6694,COMPLEMENTARITY
5.6-7,5.4.2-4,0.6694,COMPLEMENTARITY
5.12-3,5.1.2-1.1,0.6693,COMPLEMENTARITY
5.6-1,5.2.2-5,0.6693,COMPLEMENTARITY
5.9-2,5.1.2-1,0.6692,COMPLEMENTARITY
5.1-4,5.2.3-3,0.6692,COMPLEMENTARITY
5.3-16,5.3.1-3,0.6692,COMPLEMENTARITY
5.6-5,5.2.5-3,0.6692,COMPLEMENTARITY
5.11-4,5.1.2-1.1,0.6692,COMPLEMENTARITY
5.3-2,5.2.2-3,0.6692,COMPLEMENTARITY
5.9-3,5.1.2-2,0.6692,COMPLEMENTARITY
5.12-3,5.2.1-3,0.6692,COMPLEMENTARITY
5.7-2,5.1.4-1,0.6691,COMPLEMENTARITY
5.3-15A,5.1.3-1.1,0.6691,COMPLEMENTARITY
5.3-3,5.1.2-3,0.669,COMPLEMENTARITY
5.6-1,5.2.5-2,0.669,COMPLEMENTARITY
5.1-2A,5.2.5-1,0.669,COMPLEMENTARITY
5.13-1B,5.1.3-4,0.669,COMPLEMENTARITY
5.11-1,5.3.1-2,0.669,COMPLEMENTARITY
5.11-3,5.3.1-3,0.669,COMPLEMENTARITY
5.3-1,5.2.1-4.2,0.6689,COMPLEMENTARITY
5.3-6A,5.4.2-1,0.6689,COMPLEMENTARITY
5.3-15A,5.2.5-2.1,0.6689,COMPLEMENTARITY
5.9-2,5.1.4-5,0.6689,COMPLEMENTARITY
5.6-4B,5.2.1-4,0.6689,COMPLEMENTARITY
5.2-3,5.2.4-1.2,0.6689,COMPLEMENTARITY
5.1-1,5.1.3-1.3,0.6689,COMPLEMENTARITY
5.12-1,5.4.2-4,0.6689,COMPLEMENTARITY
5.1-5,5.4.2-2,0.6689,COMPLEMENTARITY
5.6-7,5.1.4-3,0.6688,COMPLEMENTARITY
5.7-2,5.2.2-2,0.6688,COMPLEMENTARITY
5.8-3,5.1.1-1,0.6688,COMPLEMENTARITY
5.5-1,5.1.2-5.1,0.6688,COMPLEMENTARITY
5.11-2,5.1.3-3,0.6688,COMPLEMENTARITY
5.10-1,5.1.3-1.2,0.6688,COMPLEMENTARITY
5.3-8,5.2.1-4.1,0.6688,COMPLEMENTARITY
5.3-10,5.2.5-4,0.6688,COMPLEMENTARITY
5.3-16,5.2.2-2,0.6688,COMPLEMENTARITY
5.8-2,5.1.3-4,0.6688,COMPLEMENTARITY
5.0-1,5.2.2-3,0.6687,COMPLEMENTARITY
5.11-2,5.2.3-1,0.6687,COMPLEMENTARITY
5.12-1,5.1.2-6,0.6686,COMPLEMENTARITY
5.5-1,5.4.2-2,0.6686,COMPLEMENTARITY
5.3-3,5.4.2-1,0.6686,COMPLEMENTARITY
5.3-4B,5.2.4-1.2,0.6685,COMPLEMENTARITY
5.4-4,5.2.4-2.1,0.6685,COMPLEMENTARITY
5.1-2A,5.1.3-3,0.6685,COMPLEMENTARITY
5.6-8,5.2.4-1.2,0.6684,COMPLEMENTARITY
5.3-15B,5.4.2-4,0.6684,COMPLEMENTARITY
5.3-4A,5.2.2-1,0.6684,COMPLEMENTARITY
5.11-2,5.2.5-4,0.6684,COMPLEMENTARITY
5.9-1,5.1.1-1,0.6684,COMPLEMENTARITY
5.9-1,5.1.3-3,0.6684,COMPLEMENTARITY
5.4-1,5.1.4-3,0.6684,COMPLEMENTARITY
5.3-6B,5.1.2-1,0.6684,COMPLEMENTARITY
5.9-1,5.2.5-1,0.6683,COMPLEMENTARITY
5.3-7,5.4.2-4,0.6683,COMPLEMENTARITY
5.3-15A,5.2.3-1,0.6682,COMPLEMENTARITY
5.1-3,5.2.3-3,0.6682,COMPLEMENTARITY
5.3-8,5.2.5-3,0.6682,COMPLEMENTARITY
5.3-15A,5.1.3-1,0.6682,COMPLEMENTARITY
5.3-4A,5.1.2-2,0.6682,COMPLEMENTARITY
5.9-1,5.1.4-2,0.6682,COMPLEMENTARITY
5.6-7,5.4.1-3,0.6682,COMPLEMENTARITY
5.13-1A,5.5.1-2,0.6681,COMPLEMENTARITY
5.1-1,5.2.4-3,0.6681,COMPLEMENTARITY
5.3-15B,5.1.3-1.1,0.6681,COMPLEMENTARITY
5.9-2,5.3.1-2.1,0.6681,COMPLEMENTARITY
5.5-6,5.1.4-1,0.6681,COMPLEMENTARITY
5.1-4,5.2.1-3.1,0.6681,COMPLEMENTARITY
5.1-1,5.1.4-4,0.6681,COMPLEMENTARITY
5.6-7,5.1.2-3,0.668,COMPLEMENTARITY
5.6-4B,5.2.2-1,0.668,COMPLEMENTARITY
5.8-1,5.2.1-3.1,0.668,COMPLEMENTARITY
5.11-3,5.1.4-3,0.668,COMPLEMENTARITY
5.1-5,5.2.3-2.2,0.6679,COMPLEMENTARITY
5.3-15B,5.2.1-4.1,0.6679,COMPLEMENTARITY
5.5-5,5.1.3-4,0.6679,COMPLEMENTARITY
5.11-4,5.2.2-2,0.6679,COMPLEMENTARITY
5.3-11,5.1.2-2,0.6679,COMPLEMENTARITY
5.3-4B,5.1.3-1.3,0.6678,COMPLEMENTARITY
5.3-12,5.2.4-1.1,0.6678,COMPLEMENTARITY
5.3-2,5.1.2-6,0.6678,COMPLEMENTARITY
5.8-1,5.2.1-3,0.6678,COMPLEMENTARITY
5.13-1A,5.2.4-1.2,0.6678,COMPLEMENTARITY
5.7-1,5.1.3-1.3,0.6678,COMPLEMENTARITY
5.5-2,5.1.3-4,0.6678,COMPLEMENTARITY
5.11-2,5.3.1-2,0.6678,COMPLEMENTARITY
5.12-1,5.2.3-2,0.6678,COMPLEMENTARITY
5.2-3,5.2.3-4,0.6677,COMPLEMENTARITY
5.6-5,5.1.2-5,0.6677,COMPLEMENTARITY
5.3-12,5.4.2-3,0.6677,COMPLEMENTARITY
5.3-3,5.1.3-1.2,0.6677,COMPLEMENTARITY
5.12-2,5.1.3-4,0.6677,COMPLEMENTARITY
5.3-9,5.1.3-1.1,0.6677,COMPLEMENTARITY
5.11-1,5.2.3-1,0.6677,COMPLEMENTARITY
5.6-3,5.2.4-2,0.6677,COMPLEMENTARITY
5.5-6,5.1.3-1.2,0.6676,COMPLEMENTARITY
5.6-1,5.2.4-1,0.6676,COMPLEMENTARITY
5.7-1,5.4.2-4,0.6676,COMPLEMENTARITY
5.3-4B,5.1.4-4,0.6676,COMPLEMENTARITY
5.6-1,5.2.1-3,0.6676,COMPLEMENTARITY
5.3-5,5.1.1-2,0.6676,COMPLEMENTARITY
5.3-8,5.1.4-1,0.6675,COMPLEMENTARITY
5.7-2,5.2.2-3,0.6675,COMPLEMENTARITY
5.4-1,5.2.5-3,0.6675,COMPLEMENTARITY
5.3-15A,5.2.5-1,0.6675,COMPLEMENTARITY
5.6-8,5.2.1-3,0.6675,COMPLEMENTARITY
5.6-1,5.2.1-3.1,0.6675,COMPLEMENTARITY
5.3-3,5.2.1-3,0.6675,COMPLEMENTARITY
5.12-2,5.2.5-2,0.6675,COMPLEMENTARITY
5.5-7,5.4.1-3,0.6674,COMPLEMENTARITY
5.5-8,5.1.3-4,0.6674,COMPLEMENTARITY
5.3-11,5.2.1-3.1,0.6673,COMPLEMENTARITY
5.12-1,5.1.1-2.2,0.6673,COMPLEMENTARITY
5.4-2,5.1.3-4,0.6673,COMPLEMENTARITY
5.9-1,5.1.4-3,0.6672,COMPLEMENTARITY
5.3-4A,5.2.4-1,0.6672,COMPLEMENTARITY
5.3-9,5.2.2-6,0.6672,COMPLEMENTARITY
5.6-3,5.3.1-3,0.6671,COMPLEMENTARITY
5.6-7,5.3.1-3,0.667,COMPLEMENTARITY
5.5-4,5.4.2-3,0.667,COMPLEMENTARITY
5.4-4,5.1.2-1.1,0.667,COMPLEMENTARITY
5.11-3,5.1.4-4,0.667,COMPLEMENTARITY
5.8-2,5.4.2-2,0.667,COMPLEMENTARITY
5.9-2,5.3.1-1,0.667,COMPLEMENTARITY
5.3-3,5.2.2-5,0.667,COMPLEMENTARITY
5.0-1,5.2.3-3,0.667,COMPLEMENTARITY
5.3-1,5.2.3-4,0.6669,COMPLEMENTARITY
5.3-2,5.2.4-3,0.6669,COMPLEMENTARITY
5.10-1,5.1.2-7,0.6669,COMPLEMENTARITY
5.4-2,5.1.1-1.1,0.6669,COMPLEMENTARITY
5.9-3,5.2.5-1,0.6668,COMPLEMENTARITY
5.13-1A,5.2.5-4,0.6668,COMPLEMENTARITY
5.7-2,5.2.1-3,0.6668,COMPLEMENTARITY
5.1-3,5.2.1-3,0.6668,COMPLEMENTARITY
5.7-2,5.1.2-5,0.6668,COMPLEMENTARITY
5.3-9,5.1.4-2,0.6668,COMPLEMENTARITY
5.8-2,5.2.5-2,0.6667,COMPLEMENTARITY
5.6-7,5.1.3-4,0.6667,COMPLEMENTARITY
5.8-3,5.2.2-1,0.6667,COMPLEMENTARITY
5.9-2,5.1.1-2.2,0.6667,COMPLEMENTARITY
5.6-8,5.2.3-2.2,0.6667,COMPLEMENTARITY
5.3-15B,5.3.1-1,0.6667,COMPLEMENTARITY
5.13-1A,5.2.5-2.1,0.6667,COMPLEMENTARITY
5.5-5,5.2.3-3,0.6666,COMPLEMENTARITY
5.3-3,5.4.2-4,0.6666,COMPLEMENTARITY
5.12-1,5.1.1-2,0.6666,COMPLEMENTARITY
5.10-1,5.1.2-3,0.6666,COMPLEMENTARITY
5.13-1A,5.1.3-2,0.6666,COMPLEMENTARITY
5.3-8,5.2.2-5,0.6666,COMPLEMENTARITY
5.1-4,5.2.5-2,0.6665,COMPLEMENTARITY
5.5-1,5.1.3-4,0.6665,COMPLEMENTARITY
5.1-2A,5.4.2-3,0.6665,COMPLEMENTARITY
5.1-2A,5.2.5-2.1,0.6665,COMPLEMENTARITY
5.4-3,5.2.4-2.1,0.6665,COMPLEMENTARITY
5.1-2A,5.1.2-6,0.6665,COMPLEMENTARITY
5.11-1,5.2.3-2.2,0.6665,COMPLEMENTARITY
5.6-4A,5.2.3-3,0.6665,COMPLEMENTARITY
5.6-8,5.1.3-4,0.6665,COMPLEMENTARITY
5.12-2,5.2.5-4,0.6664,COMPLEMENTARITY
5.6-1,5.2.5-3,0.6664,COMPLEMENTARITY
5.3-11,5.1.4-2,0.6664,COMPLEMENTARITY
5.4-1,5.2.1-3,0.6664,COMPLEMENTARITY
5.4-1,5.1.3-1.3,0.6664,COMPLEMENTARITY
5.6-3,5.2.4-1.1,0.6664,COMPLEMENTARITY
5.3-15B,5.1.4-3,0.6664,COMPLEMENTARITY
5.1-3,5.2.1-3.1,0.6663,COMPLEMENTARITY
5.8-3,5.4.2-2,0.6663,COMPLEMENTARITY
